DateTime_Out,Error_Count,Sum_Duration,Line
2018-01-19 05:00:00,17,634,1
2018-01-19 05:00:00,41,326,2
2018-01-19 06:00:00,85,1212,1
2018-01-19 06:00:00,24,2702,2
2018-01-19 07:00:00,46,1568,1
2018-01-19 07:00:00,9,1476,2
2018-01-19 08:00:00,48,830,1
2018-01-19 08:00:00,63,328,2
2018-01-19 09:00:00,138,676,1
2018-01-19 09:00:00,26,248,2
2018-01-19 10:00:00,27,212,1
2018-01-19 10:00:00,35,298,2
2018-01-19 11:00:00,59,398,1
2018-01-19 11:00:00,21,800,2
2018-01-19 12:00:00,25,1070,1
2018-01-19 12:00:00,31,380,2
2018-01-19 13:00:00,36,1622,1
2018-01-19 13:00:00,18,184,2
2018-01-19 14:00:00,74,1148,1
2018-01-19 14:00:00,37,632,2
2018-01-19 15:00:00,41,418,1
2018-01-19 15:00:00,37,204,2
2018-01-19 16:00:00,55,916,1
2018-01-19 16:00:00,42,344,2
2018-01-19 17:00:00,126,792,1
2018-01-19 17:00:00,42,488,2
2018-01-19 18:00:00,41,914,1
2018-01-19 18:00:00,41,608,2
2018-01-19 19:00:00,83,944,1
2018-01-19 19:00:00,34,868,2
2018-01-19 20:00:00,86,344,1
2018-01-19 20:00:00,26,3638,2
2018-01-19 21:00:00,16,3244,1
2018-01-19 21:00:00,24,318,2
2018-01-19 22:00:00,41,28534,1
2018-01-19 22:00:00,25,1082,2
2018-01-19 23:00:00,42,320,2
2018-01-20 00:00:00,36,200,2
2018-01-20 01:00:00,34,118,2
2018-01-20 02:00:00,17,3012,2
2018-01-20 03:00:00,26,256,2
2018-01-20 04:00:00,34,1324,2
2018-01-20 05:00:00,39,346,2
2018-01-20 06:00:00,21,1542,1
2018-01-20 06:00:00,34,476,2
2018-01-20 07:00:00,82,1180,1
2018-01-20 07:00:00,67,922,2
2018-01-20 08:00:00,103,654,1
2018-01-20 08:00:00,43,490,2
2018-01-20 09:00:00,81,422,1
2018-01-20 09:00:00,34,232,2
2018-01-20 10:00:00,61,598,1
2018-01-20 10:00:00,49,552,2
2018-01-20 11:00:00,79,1136,1
2018-01-20 11:00:00,38,256,2
2018-01-20 12:00:00,63,702,1
2018-01-20 12:00:00,41,546,2
2018-01-20 13:00:00,63,780,1
2018-01-20 13:00:00,22,594,2
2018-01-20 14:00:00,65,58114,1
2018-01-20 14:00:00,16,226,2
2018-01-20 15:00:00,28,254,2
2018-01-20 16:00:00,29,218,2
2018-01-20 17:00:00,40,374,2
2018-01-20 18:00:00,33,536,2
2018-01-20 19:00:00,22,196,2
2018-01-20 20:00:00,35,486,2
2018-01-20 21:00:00,26,494,2
2018-01-20 22:00:00,21,176,2
2018-01-20 23:00:00,20,218,2
2018-01-21 00:00:00,20,2488,2
2018-01-21 01:00:00,27,526,2
2018-01-21 02:00:00,39,196,2
2018-01-21 03:00:00,40,618,2
2018-01-21 04:00:00,32,536,2
2018-01-21 05:00:00,38,296,2
2018-01-21 06:00:00,4,132,1
2018-01-21 06:00:00,37,360,2
2018-01-21 07:00:00,54,2042,1
2018-01-21 07:00:00,67,476,2
2018-01-21 08:00:00,35,712,1
2018-01-21 08:00:00,50,364,2
2018-01-21 09:00:00,51,784,1
2018-01-21 09:00:00,57,522,2
2018-01-21 10:00:00,31,606,1
2018-01-21 10:00:00,34,274,2
2018-01-21 11:00:00,45,746,1
2018-01-21 11:00:00,25,224,2
2018-01-21 12:00:00,69,1406,1
2018-01-21 12:00:00,32,438,2
2018-01-21 13:00:00,42,698,1
2018-01-21 13:00:00,26,268,2
2018-01-21 14:00:00,21,5936,1
2018-01-21 14:00:00,57,788,2
2018-01-21 15:00:00,3,26,1
2018-01-21 15:00:00,36,814,2
2018-01-21 16:00:00,50,988,1
2018-01-21 16:00:00,70,1176,2
2018-01-21 17:00:00,46,484,1
2018-01-21 17:00:00,68,612,2
2018-01-21 18:00:00,18,322,1
2018-01-21 18:00:00,32,3984,2
2018-01-21 19:00:00,43,570,1
2018-01-21 19:00:00,50,584,2
2018-01-21 20:00:00,39,504,1
2018-01-21 20:00:00,51,396,2
2018-01-21 21:00:00,106,1164,1
2018-01-21 21:00:00,26,510,2
2018-01-21 22:00:00,59,644,1
2018-01-21 22:00:00,46,552,2
2018-01-21 23:00:00,49,326,1
2018-01-21 23:00:00,22,656,2
2018-01-22 00:00:00,34,608,1
2018-01-22 00:00:00,28,196,2
2018-01-22 01:00:00,41,210,1
2018-01-22 01:00:00,24,98,2
2018-01-22 02:00:00,50,396,1
2018-01-22 02:00:00,20,100,2
2018-01-22 03:00:00,21,70,1
2018-01-22 03:00:00,33,456,2
2018-01-22 04:00:00,38,358,1
2018-01-22 04:00:00,38,298,2
2018-01-22 05:00:00,62,402,1
2018-01-22 05:00:00,48,392,2
2018-01-22 06:00:00,59,1146,1
2018-01-22 06:00:00,48,1266,2
2018-01-22 07:00:00,35,704,1
2018-01-22 07:00:00,32,360,2
2018-01-22 08:00:00,44,268,1
2018-01-22 08:00:00,39,578,2
2018-01-22 09:00:00,33,1822,1
2018-01-22 09:00:00,42,408,2
2018-01-22 10:00:00,53,628,1
2018-01-22 10:00:00,41,458,2
2018-01-22 11:00:00,78,688,1
2018-01-22 11:00:00,36,530,2
2018-01-22 12:00:00,53,2470,1
2018-01-22 12:00:00,38,494,2
2018-01-22 13:00:00,55,1144,1
2018-01-22 13:00:00,65,764,2
2018-01-22 14:00:00,24,178,1
2018-01-22 14:00:00,31,562,2
2018-01-22 15:00:00,25,496,1
2018-01-22 15:00:00,28,1084,2
2018-01-22 16:00:00,29,5082,1
2018-01-22 16:00:00,61,764,2
2018-01-22 17:00:00,40,744,2
2018-01-22 18:00:00,40,416,1
2018-01-22 18:00:00,25,776,2
2018-01-22 19:00:00,25,160,1
2018-01-22 19:00:00,22,9008,2
2018-01-22 20:00:00,29,230,1
2018-01-22 21:00:00,43,480,1
2018-01-22 21:00:00,12,438,2
2018-01-22 22:00:00,55,1346,1
2018-01-22 22:00:00,64,748,2
2018-01-22 23:00:00,50,158,1
2018-01-22 23:00:00,20,150,2
2018-01-23 00:00:00,6,3376,1
2018-01-23 00:00:00,37,3298,2
2018-01-23 01:00:00,52,1634,1
2018-01-23 01:00:00,39,494,2
2018-01-23 02:00:00,88,680,1
2018-01-23 02:00:00,37,520,2
2018-01-23 03:00:00,89,460,1
2018-01-23 03:00:00,80,702,2
2018-01-23 04:00:00,67,410,1
2018-01-23 04:00:00,29,1266,2
2018-01-23 05:00:00,64,466,1
2018-01-23 05:00:00,84,864,2
2018-01-23 06:00:00,163,586,1
2018-01-23 06:00:00,35,400,2
2018-01-23 07:00:00,36,4450,1
2018-01-23 07:00:00,33,490,2
2018-01-23 08:00:00,1,17102,1
2018-01-23 08:00:00,25,932,2
2018-01-23 09:00:00,21,2640,2
2018-01-23 10:00:00,39,3124,2
2018-01-23 11:00:00,20,1676,2
2018-01-23 12:00:00,46,640,2
2018-01-23 13:00:00,63,3450,1
2018-01-23 13:00:00,42,488,2
2018-01-23 14:00:00,3,15754,1
2018-01-23 14:00:00,34,410,2
2018-01-23 15:00:00,78,362,2
2018-01-23 16:00:00,29,948,2
2018-01-23 17:00:00,35,2014,2
2018-01-23 18:00:00,14,3914,1
2018-01-23 18:00:00,25,302,2
2018-01-23 19:00:00,27,1506,1
2018-01-23 19:00:00,49,606,2
2018-01-23 20:00:00,131,1292,1
2018-01-23 20:00:00,101,476,2
2018-01-23 21:00:00,122,840,1
2018-01-23 21:00:00,58,586,2
2018-01-23 22:00:00,123,954,1
2018-01-23 22:00:00,33,368,2
2018-01-23 23:00:00,58,830,1
2018-01-23 23:00:00,33,576,2
2018-01-24 00:00:00,63,862,1
2018-01-24 00:00:00,24,302,2
2018-01-24 01:00:00,67,516,1
2018-01-24 01:00:00,20,474,2
2018-01-24 02:00:00,58,146,1
2018-01-24 02:00:00,38,816,2
2018-01-24 03:00:00,87,596,1
2018-01-24 03:00:00,31,3876,2
2018-01-24 04:00:00,54,348,1
2018-01-24 04:00:00,22,840,2
2018-01-24 05:00:00,39,422,1
2018-01-24 05:00:00,40,710,2
2018-01-24 06:00:00,50,356,1
2018-01-24 06:00:00,23,166,2
2018-01-24 07:00:00,102,2416,1
2018-01-24 07:00:00,47,370,2
2018-01-24 08:00:00,30,764,1
2018-01-24 08:00:00,29,214,2
2018-01-24 09:00:00,42,434,1
2018-01-24 09:00:00,73,674,2
2018-01-24 10:00:00,108,708,1
2018-01-24 10:00:00,31,7770,2
2018-01-24 11:00:00,83,686,1
2018-01-24 12:00:00,83,1374,1
2018-01-24 12:00:00,22,462,2
2018-01-24 13:00:00,78,3512,1
2018-01-24 13:00:00,32,3874,2
2018-01-24 14:00:00,43,252,1
2018-01-24 14:00:00,51,306,2
2018-01-24 15:00:00,68,524,1
2018-01-24 15:00:00,21,300,2
2018-01-24 16:00:00,82,822,1
2018-01-24 16:00:00,32,308,2
2018-01-24 17:00:00,56,284,1
2018-01-24 17:00:00,54,660,2
2018-01-24 18:00:00,72,944,1
2018-01-24 18:00:00,29,230,2
2018-01-24 19:00:00,2,4218,1
2018-01-24 19:00:00,30,3074,2
2018-01-24 20:00:00,26,848,1
2018-01-24 20:00:00,18,6034,2
2018-01-24 21:00:00,55,392,1
2018-01-24 21:00:00,2,1334,2
2018-01-24 22:00:00,31,438,1
2018-01-24 22:00:00,2,5962,2
2018-01-24 23:00:00,70,448,1
2018-01-25 00:00:00,50,470,1
2018-01-25 00:00:00,47,1726,2
2018-01-25 01:00:00,46,442,1
2018-01-25 01:00:00,41,518,2
2018-01-25 02:00:00,56,338,1
2018-01-25 02:00:00,32,706,2
2018-01-25 03:00:00,40,1690,1
2018-01-25 03:00:00,28,604,2
2018-01-25 04:00:00,40,446,1
2018-01-25 04:00:00,18,310,2
2018-01-25 05:00:00,45,468,1
2018-01-25 05:00:00,28,402,2
2018-01-25 06:00:00,82,540,1
2018-01-25 06:00:00,63,706,2
2018-01-25 07:00:00,72,1240,1
2018-01-25 07:00:00,35,1728,2
2018-01-25 08:00:00,46,530,1
2018-01-25 08:00:00,48,704,2
2018-01-25 09:00:00,54,708,1
2018-01-25 09:00:00,11,3780,2
2018-01-25 10:00:00,94,402,1
2018-01-25 10:00:00,47,682,2
2018-01-25 11:00:00,79,450,1
2018-01-25 11:00:00,44,732,2
2018-01-25 12:00:00,111,1000,1
2018-01-25 12:00:00,23,428,2
2018-01-25 13:00:00,44,1060,1
2018-01-25 13:00:00,20,2508,2
2018-01-25 14:00:00,78,1010,1
2018-01-25 14:00:00,44,1324,2
2018-01-25 15:00:00,83,308,1
2018-01-25 15:00:00,29,3320,2
2018-01-25 16:00:00,102,906,1
2018-01-25 16:00:00,25,492,2
2018-01-25 17:00:00,91,682,1
2018-01-25 17:00:00,35,440,2
2018-01-25 18:00:00,40,410,1
2018-01-25 18:00:00,44,288,2
2018-01-25 19:00:00,47,546,1
2018-01-25 19:00:00,25,1024,2
2018-01-25 20:00:00,48,372,1
2018-01-25 20:00:00,48,524,2
2018-01-25 21:00:00,49,506,1
2018-01-25 21:00:00,23,394,2
2018-01-25 22:00:00,58,598,1
2018-01-25 22:00:00,51,1642,2
2018-01-25 23:00:00,31,336,1
2018-01-25 23:00:00,91,872,2
2018-01-26 00:00:00,37,906,1
2018-01-26 00:00:00,2,4304,2
2018-01-26 01:00:00,41,640,1
2018-01-26 01:00:00,31,1030,2
2018-01-26 02:00:00,53,980,1
2018-01-26 02:00:00,35,938,2
2018-01-26 03:00:00,29,14748,1
2018-01-26 03:00:00,39,598,2
2018-01-26 04:00:00,21,668,2
2018-01-26 05:00:00,36,550,2
2018-01-26 06:00:00,48,884,2
2018-01-26 07:00:00,26,662,1
2018-01-26 07:00:00,32,730,2
2018-01-26 08:00:00,63,836,1
2018-01-26 08:00:00,57,852,2
2018-01-26 09:00:00,100,954,1
2018-01-26 09:00:00,22,2680,2
2018-01-26 10:00:00,53,716,1
2018-01-26 10:00:00,23,328,2
2018-01-26 11:00:00,56,1118,1
2018-01-26 11:00:00,23,142,2
2018-01-26 12:00:00,50,532,1
2018-01-26 12:00:00,34,1038,2
2018-01-26 13:00:00,55,722,1
2018-01-26 13:00:00,43,1882,2
2018-01-26 14:00:00,103,448,1
2018-01-26 14:00:00,60,444,2
2018-01-26 15:00:00,79,570,1
2018-01-26 15:00:00,46,510,2
2018-01-26 16:00:00,28,222,1
2018-01-26 16:00:00,77,582,2
2018-01-26 17:00:00,93,580,1
2018-01-26 17:00:00,41,278,2
2018-01-26 18:00:00,77,600,1
2018-01-26 18:00:00,39,420,2
2018-01-26 19:00:00,18,534,1
2018-01-26 19:00:00,43,376,2
2018-01-26 20:00:00,45,648,1
2018-01-26 20:00:00,83,408,2
2018-01-26 21:00:00,49,460,1
2018-01-26 21:00:00,5,10,2
2018-01-26 22:00:00,47,416,1
2018-01-26 23:00:00,42,694,1
2018-01-27 00:00:00,54,844,1
2018-01-27 01:00:00,53,1016,1
2018-01-27 02:00:00,104,1734,1
2018-01-27 03:00:00,64,1620,1
2018-01-27 04:00:00,109,1322,1
2018-01-27 05:00:00,80,776,1
2018-01-27 06:00:00,53,626,1
2018-01-27 07:00:00,31,412,1
2018-01-27 07:00:00,27,330,2
2018-01-27 08:00:00,51,540,1
2018-01-27 08:00:00,75,696,2
2018-01-27 09:00:00,46,334,1
2018-01-27 09:00:00,79,766,2
2018-01-27 10:00:00,112,4180,1
2018-01-27 10:00:00,33,548,2
2018-01-27 11:00:00,7,384,1
2018-01-27 11:00:00,38,476,2
2018-01-27 12:00:00,59,1252,1
2018-01-27 12:00:00,81,798,2
2018-01-27 13:00:00,41,716,1
2018-01-27 13:00:00,44,734,2
2018-01-27 14:00:00,34,29322,1
2018-01-27 14:00:00,36,58530,2
2018-01-27 22:00:00,3,78,1
2018-01-27 23:00:00,58,690,1
2018-01-28 00:00:00,66,976,1
2018-01-28 01:00:00,39,584,1
2018-01-28 02:00:00,17,2776,1
2018-01-28 03:00:00,51,838,1
2018-01-28 04:00:00,47,834,1
2018-01-28 05:00:00,60,384,1
2018-01-28 06:00:00,66,912,1
2018-01-28 06:00:00,1,2326,2
2018-01-28 07:00:00,46,372,1
2018-01-28 07:00:00,28,1558,2
2018-01-28 08:00:00,38,326,1
2018-01-28 08:00:00,44,1360,2
2018-01-28 09:00:00,41,366,1
2018-01-28 09:00:00,34,892,2
2018-01-28 10:00:00,53,380,1
2018-01-28 10:00:00,40,940,2
2018-01-28 11:00:00,61,190,1
2018-01-28 11:00:00,73,678,2
2018-01-28 12:00:00,53,348,1
2018-01-28 12:00:00,55,792,2
2018-01-28 13:00:00,65,836,1
2018-01-28 13:00:00,43,410,2
2018-01-28 14:00:00,64,498,1
2018-01-28 14:00:00,54,750,2
2018-01-28 15:00:00,63,1328,1
2018-01-28 15:00:00,48,1464,2
2018-01-28 16:00:00,64,2838,1
2018-01-28 16:00:00,53,440,2
2018-01-28 17:00:00,68,488,1
2018-01-28 17:00:00,57,238,2
2018-01-28 18:00:00,60,602,1
2018-01-28 18:00:00,47,252,2
2018-01-28 19:00:00,61,704,1
2018-01-28 19:00:00,45,262,2
2018-01-28 20:00:00,53,490,1
2018-01-28 20:00:00,47,362,2
2018-01-28 21:00:00,108,406,1
2018-01-28 21:00:00,56,288,2
2018-01-28 22:00:00,43,488,1
2018-01-28 22:00:00,48,346,2
2018-01-28 23:00:00,54,302,1
2018-01-28 23:00:00,36,838,2
2018-01-29 00:00:00,65,822,1
2018-01-29 00:00:00,98,898,2
2018-01-29 01:00:00,55,1116,1
2018-01-29 01:00:00,67,1066,2
2018-01-29 02:00:00,102,746,1
2018-01-29 02:00:00,97,562,2
2018-01-29 03:00:00,33,630,1
2018-01-29 03:00:00,93,902,2
2018-01-29 04:00:00,42,426,1
2018-01-29 04:00:00,48,744,2
2018-01-29 05:00:00,55,588,1
2018-01-29 05:00:00,48,1028,2
2018-01-29 06:00:00,47,1156,1
2018-01-29 06:00:00,67,514,2
2018-01-29 07:00:00,55,2704,1
2018-01-29 07:00:00,68,820,2
2018-01-29 08:00:00,56,910,1
2018-01-29 08:00:00,50,242,2
2018-01-29 09:00:00,36,1644,1
2018-01-29 09:00:00,43,572,2
2018-01-29 10:00:00,53,762,1
2018-01-29 10:00:00,51,788,2
2018-01-29 11:00:00,21,3778,1
2018-01-29 11:00:00,80,634,2
2018-01-29 12:00:00,22,464,1
2018-01-29 12:00:00,56,1234,2
2018-01-29 13:00:00,57,1680,1
2018-01-29 13:00:00,86,970,2
2018-01-29 14:00:00,55,612,1
2018-01-29 14:00:00,76,906,2
2018-01-29 15:00:00,6,3486,1
2018-01-29 15:00:00,2,3680,2
2018-01-29 16:00:00,24,726,1
2018-01-29 16:00:00,31,684,2
2018-01-29 17:00:00,60,1310,1
2018-01-29 17:00:00,34,278,2
2018-01-29 18:00:00,39,546,1
2018-01-29 18:00:00,44,552,2
2018-01-29 19:00:00,61,1180,1
2018-01-29 19:00:00,51,248,2
2018-01-29 20:00:00,48,1156,1
2018-01-29 20:00:00,42,310,2
2018-01-29 21:00:00,53,648,1
2018-01-29 21:00:00,56,438,2
2018-01-29 22:00:00,88,868,1
2018-01-29 22:00:00,51,378,2
2018-01-29 23:00:00,51,434,1
2018-01-29 23:00:00,15,3596,2
2018-01-30 00:00:00,83,1032,1
2018-01-30 00:00:00,78,696,2
2018-01-30 01:00:00,43,382,1
2018-01-30 01:00:00,29,8420,2
2018-01-30 02:00:00,60,480,1
2018-01-30 03:00:00,115,1066,1
2018-01-30 03:00:00,78,720,2
2018-01-30 04:00:00,140,888,1
2018-01-30 04:00:00,83,578,2
2018-01-30 05:00:00,75,650,1
2018-01-30 05:00:00,75,1770,2
2018-01-30 06:00:00,120,31044,1
2018-01-30 06:00:00,121,1156,2
2018-01-30 07:00:00,81,354,2
2018-01-30 08:00:00,60,490,2
2018-01-30 09:00:00,51,710,2
2018-01-30 10:00:00,38,374,2
2018-01-30 11:00:00,61,676,2
2018-01-30 12:00:00,62,852,2
2018-01-30 13:00:00,20,70,2
2018-01-30 14:00:00,50,772,2
2018-01-30 15:00:00,90,932,1
2018-01-30 15:00:00,28,410,2
2018-01-30 16:00:00,84,928,1
2018-01-30 16:00:00,31,328,2
2018-01-30 17:00:00,30,2372,1
2018-01-30 17:00:00,34,442,2
2018-01-30 18:00:00,40,660,1
2018-01-30 18:00:00,60,508,2
2018-01-30 19:00:00,49,504,1
2018-01-30 19:00:00,28,1622,2
2018-01-30 20:00:00,44,820,1
2018-01-30 20:00:00,24,2028,2
2018-01-30 21:00:00,76,942,1
2018-01-30 21:00:00,34,474,2
2018-01-30 22:00:00,51,688,1
2018-01-30 22:00:00,42,440,2
2018-01-30 23:00:00,69,1358,1
2018-01-30 23:00:00,48,1408,2
2018-01-31 00:00:00,55,1622,1
2018-01-31 00:00:00,40,520,2
2018-01-31 01:00:00,30,658,1
2018-01-31 01:00:00,62,1212,2
2018-01-31 02:00:00,41,744,1
2018-01-31 02:00:00,64,1006,2
2018-01-31 03:00:00,48,644,1
2018-01-31 03:00:00,29,3360,2
2018-01-31 04:00:00,59,630,1
2018-01-31 04:00:00,17,5396,2
2018-01-31 05:00:00,32,826,1
2018-01-31 05:00:00,23,2156,2
2018-01-31 06:00:00,49,1252,1
2018-01-31 06:00:00,19,3130,2
2018-01-31 07:00:00,68,3188,1
2018-01-31 07:00:00,14,5776,2
2018-01-31 08:00:00,8,138,1
2018-01-31 08:00:00,16,840,2
2018-01-31 09:00:00,35,3472,1
2018-01-31 09:00:00,62,970,2
2018-01-31 10:00:00,15,240,1
2018-01-31 10:00:00,7,2982,2
2018-01-31 11:00:00,52,1196,1
2018-01-31 11:00:00,88,1362,2
2018-01-31 12:00:00,74,3350,1
2018-01-31 12:00:00,48,648,2
2018-01-31 13:00:00,41,372,1
2018-01-31 13:00:00,63,1050,2
2018-01-31 14:00:00,81,1280,1
2018-01-31 14:00:00,39,714,2
2018-01-31 15:00:00,70,1904,1
2018-01-31 15:00:00,25,570,2
2018-01-31 16:00:00,56,768,1
2018-01-31 16:00:00,42,674,2
2018-01-31 17:00:00,66,586,1
2018-01-31 17:00:00,54,538,2
2018-01-31 18:00:00,89,942,1
2018-01-31 18:00:00,53,412,2
2018-01-31 19:00:00,62,796,1
2018-01-31 19:00:00,60,676,2
2018-01-31 20:00:00,45,610,1
2018-01-31 20:00:00,54,610,2
2018-01-31 21:00:00,55,720,1
2018-01-31 21:00:00,44,532,2
2018-01-31 22:00:00,77,2060,1
2018-01-31 22:00:00,57,500,2
2018-01-31 23:00:00,60,884,1
2018-01-31 23:00:00,64,802,2
2018-02-01 00:00:00,62,1512,1
2018-02-01 00:00:00,43,734,2
2018-02-01 01:00:00,39,918,1
2018-02-01 01:00:00,13,2994,2
2018-02-01 02:00:00,31,1994,1
2018-02-01 02:00:00,42,714,2
2018-02-01 03:00:00,54,998,1
2018-02-01 03:00:00,45,932,2
2018-02-01 04:00:00,36,342,1
2018-02-01 04:00:00,68,866,2
2018-02-01 05:00:00,59,458,1
2018-02-01 05:00:00,48,774,2
2018-02-01 06:00:00,90,3492,1
2018-02-01 06:00:00,50,600,2
2018-02-01 07:00:00,31,1190,1
2018-02-01 07:00:00,51,536,2
2018-02-01 08:00:00,48,2188,1
2018-02-01 08:00:00,84,814,2
2018-02-01 09:00:00,28,412,1
2018-02-01 09:00:00,27,586,2
2018-02-01 10:00:00,45,1720,1
2018-02-01 10:00:00,44,4806,2
2018-02-01 11:00:00,44,530,1
2018-02-01 12:00:00,51,570,1
2018-02-01 12:00:00,41,852,2
2018-02-01 13:00:00,81,1762,1
2018-02-01 13:00:00,55,714,2
2018-02-01 14:00:00,62,806,1
2018-02-01 14:00:00,48,938,2
2018-02-01 15:00:00,47,724,1
2018-02-01 15:00:00,44,568,2
2018-02-01 16:00:00,103,1708,1
2018-02-01 16:00:00,42,560,2
2018-02-01 17:00:00,49,1260,1
2018-02-01 17:00:00,40,274,2
2018-02-01 18:00:00,39,928,1
2018-02-01 18:00:00,53,724,2
2018-02-01 19:00:00,54,3420,1
2018-02-01 19:00:00,56,810,2
2018-02-01 20:00:00,19,406,1
2018-02-01 20:00:00,69,372,2
2018-02-01 21:00:00,37,404,1
2018-02-01 21:00:00,37,432,2
2018-02-01 22:00:00,36,1780,1
2018-02-01 22:00:00,25,30246,2
2018-02-01 23:00:00,45,1096,1
2018-02-02 00:00:00,44,458,1
2018-02-02 01:00:00,39,956,1
2018-02-02 02:00:00,39,650,1
2018-02-02 03:00:00,44,1118,1
2018-02-02 04:00:00,43,1326,1
2018-02-02 05:00:00,45,1864,1
2018-02-02 06:00:00,1,6142,1
2018-02-02 06:00:00,23,246,2
2018-02-02 07:00:00,1,3042,1
2018-02-02 07:00:00,36,4126,2
2018-02-02 08:00:00,16,506,1
2018-02-02 08:00:00,17,508,2
2018-02-02 09:00:00,106,11150,1
2018-02-02 09:00:00,37,400,2
2018-02-02 10:00:00,37,496,2
2018-02-02 11:00:00,51,3052,2
2018-02-02 12:00:00,1,3288,1
2018-02-02 12:00:00,15,530,2
2018-02-02 13:00:00,3,1692,1
2018-02-02 13:00:00,30,278,2
2018-02-02 14:00:00,34,602,1
2018-02-02 14:00:00,41,452,2
2018-02-02 15:00:00,56,1058,1
2018-02-02 15:00:00,38,834,2
2018-02-02 16:00:00,21,4380,1
2018-02-02 16:00:00,30,4412,2
2018-02-02 17:00:00,2,122,1
2018-02-02 17:00:00,20,248,2
2018-02-02 18:00:00,24,228,1
2018-02-02 18:00:00,67,1586,2
2018-02-02 19:00:00,59,534,1
2018-02-02 19:00:00,61,360,2
2018-02-02 20:00:00,27,180,1
2018-02-02 20:00:00,60,568,2
2018-02-02 21:00:00,56,452,1
2018-02-02 21:00:00,43,580,2
2018-02-02 22:00:00,47,454,1
2018-02-02 22:00:00,57,698,2
2018-02-02 23:00:00,45,310,1
2018-02-02 23:00:00,63,628,2
2018-02-03 00:00:00,38,522,1
2018-02-03 00:00:00,58,414,2
2018-02-03 01:00:00,54,284,1
2018-02-03 01:00:00,50,216,2
2018-02-03 02:00:00,111,882,1
2018-02-03 02:00:00,74,788,2
2018-02-03 03:00:00,92,576,1
2018-02-03 03:00:00,63,202,2
2018-02-03 04:00:00,146,1112,1
2018-02-03 04:00:00,93,572,2
2018-02-03 05:00:00,31,1538,1
2018-02-03 05:00:00,72,336,2
2018-02-03 06:00:00,36,690,1
2018-02-03 06:00:00,69,450,2
2018-02-03 07:00:00,47,490,1
2018-02-03 07:00:00,34,3010,2
2018-02-03 08:00:00,53,826,1
2018-02-03 08:00:00,45,502,2
2018-02-03 09:00:00,39,360,1
2018-02-03 09:00:00,78,448,2
2018-02-03 10:00:00,53,1260,1
2018-02-03 10:00:00,44,2732,2
2018-02-03 11:00:00,57,452,1
2018-02-03 11:00:00,17,2500,2
2018-02-03 12:00:00,54,454,1
2018-02-03 12:00:00,41,254,2
2018-02-03 13:00:00,111,720,1
2018-02-03 13:00:00,67,374,2
2018-02-03 14:00:00,57,352,1
2018-02-03 14:00:00,75,538,2
2018-02-03 15:00:00,52,580,1
2018-02-03 15:00:00,75,436,2
2018-02-03 16:00:00,55,392,1
2018-02-03 16:00:00,90,554,2
2018-02-03 17:00:00,39,396,1
2018-02-03 17:00:00,73,1288,2
2018-02-03 18:00:00,42,560,1
2018-02-03 18:00:00,74,626,2
2018-02-03 19:00:00,32,280,1
2018-02-03 19:00:00,79,348,2
2018-02-03 20:00:00,46,630,1
2018-02-03 20:00:00,83,1116,2
2018-02-03 21:00:00,43,910,1
2018-02-03 21:00:00,49,744,2
2018-02-03 22:00:00,39,3826,1
2018-02-03 22:00:00,43,286,2
2018-02-03 23:00:00,16,302,1
2018-02-03 23:00:00,58,430,2
2018-02-04 00:00:00,38,120,1
2018-02-04 00:00:00,45,546,2
2018-02-04 01:00:00,33,524,1
2018-02-04 01:00:00,67,428,2
2018-02-04 02:00:00,22,566,1
2018-02-04 02:00:00,39,534,2
2018-02-04 03:00:00,44,460,1
2018-02-04 03:00:00,32,454,2
2018-02-04 04:00:00,19,76,1
2018-02-04 04:00:00,46,612,2
2018-02-04 05:00:00,17,1670,1
2018-02-04 05:00:00,48,1632,2
2018-02-04 06:00:00,27,330,1
2018-02-04 06:00:00,53,2086,2
2018-02-04 07:00:00,25,502,1
2018-02-04 07:00:00,38,1638,2
2018-02-04 08:00:00,35,458,1
2018-02-04 08:00:00,30,186,2
2018-02-04 09:00:00,55,2814,1
2018-02-04 09:00:00,36,354,2
2018-02-04 10:00:00,9,412,1
2018-02-04 10:00:00,49,496,2
2018-02-04 11:00:00,53,346,1
2018-02-04 11:00:00,31,236,2
2018-02-04 12:00:00,21,156,1
2018-02-04 12:00:00,44,380,2
2018-02-04 13:00:00,50,442,1
2018-02-04 13:00:00,42,756,2
2018-02-04 14:00:00,49,608,1
2018-02-04 14:00:00,43,806,2
2018-02-04 15:00:00,35,452,1
2018-02-04 15:00:00,41,3358,2
2018-02-04 16:00:00,33,414,1
2018-02-04 16:00:00,23,118,2
2018-02-04 17:00:00,19,418,1
2018-02-04 17:00:00,45,648,2
2018-02-04 18:00:00,27,148,1
2018-02-04 18:00:00,51,624,2
2018-02-04 19:00:00,44,320,1
2018-02-04 19:00:00,43,1060,2
2018-02-04 20:00:00,18,332,1
2018-02-04 20:00:00,50,360,2
2018-02-04 21:00:00,24,468,1
2018-02-04 21:00:00,58,384,2
2018-02-04 22:00:00,50,398,1
2018-02-04 22:00:00,53,146,2
2018-02-04 23:00:00,111,760,1
2018-02-04 23:00:00,66,334,2
2018-02-05 00:00:00,34,546,1
2018-02-05 00:00:00,56,684,2
2018-02-05 01:00:00,22,424,1
2018-02-05 01:00:00,71,288,2
2018-02-05 02:00:00,22,252,1
