Line,Staff,DateTime_Out,DateTime_Out2
2,2,2018-03-24 22:00:00,2018-03-25 06:00:00
2,3,2018-03-24 22:00:00,2018-03-25 06:00:00
2,2,2018-03-25 06:00:00,2018-03-25 15:00:00
2,3,2018-03-25 06:00:00,2018-03-25 15:00:00
2,2,2018-03-25 14:00:00,2018-03-25 23:00:00
2,3,2018-03-25 14:00:00,2018-03-25 23:00:00
2,2,2018-03-25 22:00:00,2018-03-26 06:00:00
2,3,2018-03-25 22:00:00,2018-03-26 06:00:00
2,2,2018-03-26 06:00:00,2018-03-26 15:00:00
2,3,2018-03-26 06:00:00,2018-03-26 15:00:00
2,2,2018-03-26 14:00:00,2018-03-26 23:00:00
2,3,2018-03-26 14:00:00,2018-03-26 23:00:00
2,2,2018-03-26 22:00:00,2018-03-27 06:00:00
2,3,2018-03-26 22:00:00,2018-03-27 06:00:00
2,2,2018-03-27 06:00:00,2018-03-27 15:00:00
2,3,2018-03-27 06:00:00,2018-03-27 15:00:00
2,2,2018-03-27 14:00:00,2018-03-27 23:00:00
2,3,2018-03-27 14:00:00,2018-03-27 23:00:00
2,2,2018-03-27 22:00:00,2018-03-28 06:00:00
2,3,2018-03-27 22:00:00,2018-03-28 06:00:00
2,2,2018-03-28 06:00:00,2018-03-28 06:00:00
2,3,2018-03-28 06:00:00,2018-03-28 06:00:00
2,2,2018-03-28 06:00:00,2018-03-28 06:00:00
2,2,2018-03-28 06:00:00,2018-03-28 15:00:00
2,2,2018-03-28 14:00:00,2018-03-28 17:00:00
2,3,2018-03-28 17:00:00,2018-03-28 23:00:00
2,3,2018-03-28 22:00:00,2018-03-29 06:00:00
2,3,2018-03-29 06:00:00,2018-03-29 15:00:00
2,3,2018-03-29 14:00:00,2018-03-29 23:00:00
2,3,2018-03-29 22:00:00,2018-03-30 06:00:00
2,3,2018-03-30 06:00:00,2018-03-30 15:00:00
2,3,2018-03-30 14:00:00,2018-03-30 23:00:00
2,3,2018-03-30 22:00:00,2018-03-31 06:00:00
2,3,2018-03-31 06:00:00,2018-03-31 15:00:00
2,3,2018-03-31 14:00:00,2018-03-31 23:00:00
2,3,2018-03-31 22:00:00,2018-04-01 06:00:00
3,Team A,2018-01-02 07:00:00,2018-01-02 07:00:00
3,Team B,2018-01-02 07:00:00,2018-01-02 07:00:00
3,Team D,2018-01-02 07:00:00,2018-01-02 15:00:00
3,Team D,2018-01-02 15:00:00,2018-01-02 15:00:00
3,Team C,2018-01-02 15:00:00,2018-01-02 23:00:00
3,Team C,2018-01-02 23:00:00,2018-01-02 23:00:00
3,Team B,2018-01-02 23:00:00,2018-01-03 07:00:00
3,Team B,2018-01-03 07:00:00,2018-01-03 08:00:00
3,Team A,2018-01-03 08:00:00,2018-01-03 15:00:00
3,Team A,2018-01-03 15:00:00,2018-01-03 15:00:00
3,Team D,2018-01-03 15:00:00,2018-01-03 23:00:00
3,Team D,2018-01-03 23:00:00,2018-01-03 23:00:00
3,Team B,2018-01-03 23:00:00,2018-01-04 07:00:00
3,Team B,2018-01-04 07:00:00,2018-01-04 07:00:00
3,Team A,2018-01-04 07:00:00,2018-01-04 15:00:00
3,Team A,2018-01-04 15:00:00,2018-01-04 15:00:00
3,Team C,2018-01-04 15:00:00,2018-01-04 23:00:00
3,Team C,2018-01-04 23:00:00,2018-01-04 23:00:00
3,Team B,2018-01-04 23:00:00,2018-01-05 07:00:00
3,Team B,2018-01-05 07:00:00,2018-01-05 07:00:00
3,Team A,2018-01-05 07:00:00,2018-01-05 15:00:00
3,Team A,2018-01-05 15:00:00,2018-01-05 15:00:00
3,Team D,2018-01-05 15:00:00,2018-01-05 23:00:00
3,Team D,2018-01-05 23:00:00,2018-01-05 23:00:00
3,Team B,2018-01-05 23:00:00,2018-01-06 07:00:00
3,Team B,2018-01-06 07:00:00,2018-01-06 07:00:00
3,Team A,2018-01-06 07:00:00,2018-01-06 15:00:00
3,Team A,2018-01-06 15:00:00,2018-01-06 23:00:00
3,Team D,2018-01-06 15:00:00,2018-01-06 23:00:00
3,Team A,2018-01-06 23:00:00,2018-01-06 23:00:00
3,Team D,2018-01-06 23:00:00,2018-01-06 23:00:00
3,Team C,2018-01-06 23:00:00,2018-01-07 07:00:00
3,Team C,2018-01-07 07:00:00,2018-01-07 07:00:00
3,Team A,2018-01-07 07:00:00,2018-01-07 15:00:00
3,Team A,2018-01-07 15:00:00,2018-01-07 15:00:00
3,Team D,2018-01-07 15:00:00,2018-01-07 23:00:00
3,Team D,2018-01-07 23:00:00,2018-01-07 23:00:00
3,Team C,2018-01-07 23:00:00,2018-01-08 07:00:00
3,Team C,2018-01-08 07:00:00,2018-01-08 07:00:00
3,Team A,2018-01-08 07:00:00,2018-01-08 15:00:00
3,Team A,2018-01-08 15:00:00,2018-01-08 15:00:00
3,Team D,2018-01-08 15:00:00,2018-01-08 23:00:00
3,Team D,2018-01-08 23:00:00,2018-01-08 23:00:00
3,Team C,2018-01-08 23:00:00,2018-01-09 07:00:00
3,Team C,2018-01-09 07:00:00,2018-01-09 07:00:00
3,Team B,2018-01-09 07:00:00,2018-01-09 15:00:00
3,Team B,2018-01-09 15:00:00,2018-01-09 15:00:00
3,Team D,2018-01-09 15:00:00,2018-01-09 23:00:00
3,Team D,2018-01-09 23:00:00,2018-01-09 23:00:00
3,Team C,2018-01-09 23:00:00,2018-01-10 07:00:00
3,Team C,2018-01-10 07:00:00,2018-01-10 07:00:00
3,Team B,2018-01-10 07:00:00,2018-01-10 15:00:00
3,Team B,2018-01-10 15:00:00,2018-01-10 15:00:00
3,Team D,2018-01-10 15:00:00,2018-01-10 23:00:00
3,Team D,2018-01-10 23:00:00,2018-01-10 23:00:00
3,Team C,2018-01-10 23:00:00,2018-01-11 07:00:00
3,Team C,2018-01-11 07:00:00,2018-01-11 07:00:00
3,Team B,2018-01-11 07:00:00,2018-01-11 15:00:00
3,Team B,2018-01-11 15:00:00,2018-01-11 15:00:00
3,Team A,2018-01-11 15:00:00,2018-01-11 23:00:00
3,Team A,2018-01-11 23:00:00,2018-01-11 23:00:00
3,Team C,2018-01-11 23:00:00,2018-01-12 07:00:00
3,Team C,2018-01-12 07:00:00,2018-01-12 07:00:00
3,Team B,2018-01-12 07:00:00,2018-01-12 15:00:00
3,Team B,2018-01-12 15:00:00,2018-01-12 15:00:00
3,Team A,2018-01-12 15:00:00,2018-01-12 22:00:00
3,Team D,2018-01-12 22:00:00,2018-01-12 23:00:00
3,Team D,2018-01-12 23:00:00,2018-01-13 07:00:00
3,Team D,2018-01-13 07:00:00,2018-01-13 07:00:00
3,Team B,2018-01-13 07:00:00,2018-01-13 15:00:00
3,Team B,2018-01-13 15:00:00,2018-01-13 15:00:00
3,Team A,2018-01-13 15:00:00,2018-01-13 23:00:00
3,Team A,2018-01-13 23:00:00,2018-01-13 23:00:00
3,Team D,2018-01-13 23:00:00,2018-01-14 05:00:00
3,Team A,2018-01-14 05:00:00,2018-01-14 05:00:00
3,Team D,2018-01-14 05:00:00,2018-01-14 07:00:00
3,Team D,2018-01-14 07:00:00,2018-01-14 07:00:00
3,Team B,2018-01-14 07:00:00,2018-01-14 15:00:00
3,Team B,2018-01-14 15:00:00,2018-01-14 15:00:00
3,Team A,2018-01-14 15:00:00,2018-01-14 23:00:00
3,Team A,2018-01-14 23:00:00,2018-01-15 07:00:00
3,Team D,2018-01-14 23:00:00,2018-01-15 07:00:00
3,Team A,2018-01-15 07:00:00,2018-01-15 07:00:00
3,Team D,2018-01-15 07:00:00,2018-01-15 07:00:00
3,Team C,2018-01-15 07:00:00,2018-01-15 15:00:00
3,Team C,2018-01-15 15:00:00,2018-01-15 15:00:00
3,Team A,2018-01-15 15:00:00,2018-01-15 23:00:00
3,Team A,2018-01-15 23:00:00,2018-01-15 23:00:00
3,Team D,2018-01-15 23:00:00,2018-01-16 07:00:00
3,Team D,2018-01-16 07:00:00,2018-01-16 07:00:00
3,Team C,2018-01-16 07:00:00,2018-01-16 15:00:00
3,Team C,2018-01-16 15:00:00,2018-01-16 16:00:00
3,Team A,2018-01-16 15:00:00,2018-01-16 23:00:00
3,Team A,2018-01-16 23:00:00,2018-01-16 23:00:00
3,Team D,2018-01-16 23:00:00,2018-01-17 07:00:00
3,Team D,2018-01-17 07:00:00,2018-01-17 07:00:00
3,Team C,2018-01-17 07:00:00,2018-01-17 14:00:00
3,Team B,2018-01-17 14:00:00,2018-01-17 15:00:00
3,Team B,2018-01-17 15:00:00,2018-01-17 23:00:00
3,Team B,2018-01-17 23:00:00,2018-01-17 23:00:00
3,Team D,2018-01-17 23:00:00,2018-01-18 07:00:00
3,Team D,2018-01-18 07:00:00,2018-01-18 07:00:00
3,Team C,2018-01-18 07:00:00,2018-01-18 15:00:00
3,Team C,2018-01-18 15:00:00,2018-01-18 15:00:00
3,Team B,2018-01-18 15:00:00,2018-01-18 23:00:00
3,Team B,2018-01-18 23:00:00,2018-01-18 23:00:00
3,Team A,2018-01-18 23:00:00,2018-01-19 07:00:00
3,Team A,2018-01-19 07:00:00,2018-01-19 07:00:00
3,Team C,2018-01-19 07:00:00,2018-01-19 15:00:00
3,Team C,2018-01-19 15:00:00,2018-01-19 15:00:00
3,Team B,2018-01-19 15:00:00,2018-01-19 23:00:00
3,Team B,2018-01-19 23:00:00,2018-01-19 23:00:00
3,Team A,2018-01-19 23:00:00,2018-01-20 07:00:00
3,Team A,2018-01-20 07:00:00,2018-01-20 07:00:00
3,Team C,2018-01-20 07:00:00,2018-01-20 15:00:00
3,Team C,2018-01-20 15:00:00,2018-01-20 15:00:00
3,Team B,2018-01-20 15:00:00,2018-01-20 23:00:00
3,Team B,2018-01-20 23:00:00,2018-01-20 23:00:00
3,Team A,2018-01-20 23:00:00,2018-01-21 07:00:00
3,Team A,2018-01-21 07:00:00,2018-01-21 07:00:00
3,Team D,2018-01-21 07:00:00,2018-01-21 15:00:00
3,Team D,2018-01-21 15:00:00,2018-01-21 15:00:00
3,Team B,2018-01-21 15:00:00,2018-01-21 23:00:00
3,Team B,2018-01-21 23:00:00,2018-01-21 23:00:00
3,Team A,2018-01-21 23:00:00,2018-01-22 07:00:00
3,Team A,2018-01-22 07:00:00,2018-01-22 15:00:00
3,Team A,2018-01-22 15:00:00,2018-01-22 15:00:00
3,Team B,2018-01-22 15:00:00,2018-01-22 23:00:00
3,Team B,2018-01-22 23:00:00,2018-01-23 07:00:00
3,Team B,2018-01-23 07:00:00,2018-01-23 15:00:00
3,Team B,2018-01-23 15:00:00,2018-01-23 15:00:00
3,Team C,2018-01-23 15:00:00,2018-01-23 23:00:00
3,Team C,2018-01-23 23:00:00,2018-01-24 07:00:00
3,Team C,2018-01-24 07:00:00,2018-01-24 15:00:00
3,Team C,2018-01-24 15:00:00,2018-01-24 23:00:00
3,Team C,2018-01-24 23:00:00,2018-01-25 07:00:00
3,Team C,2018-01-25 07:00:00,2018-01-25 15:00:00
3,Team C,2018-01-25 15:00:00,2018-01-25 23:00:00
3,Team C,2018-01-25 23:00:00,2018-01-26 07:00:00
3,Team C,2018-01-26 07:00:00,2018-01-26 10:00:00
3,Team D,2018-01-26 10:00:00,2018-01-26 15:00:00
3,Team D,2018-01-26 15:00:00,2018-01-26 15:00:00
3,Team B,2018-01-26 15:00:00,2018-01-26 15:00:00
3,Team C,2018-01-26 15:00:00,2018-01-26 21:00:00
3,Team A,2018-01-26 21:00:00,2018-01-26 22:00:00
3,Team C,2018-01-26 22:00:00,2018-01-26 23:00:00
3,Team C,2018-01-26 23:00:00,2018-01-26 23:00:00
3,Team B,2018-01-26 23:00:00,2018-01-27 07:00:00
3,Team B,2018-01-27 07:00:00,2018-01-27 07:00:00
3,Team A,2018-01-27 07:00:00,2018-01-27 15:00:00
3,Team A,2018-01-27 15:00:00,2018-01-27 15:00:00
3,Team C,2018-01-27 15:00:00,2018-01-27 23:00:00
3,Team C,2018-01-27 23:00:00,2018-01-28 00:00:00
3,Team B,2018-01-28 00:00:00,2018-01-28 07:00:00
3,Team B,2018-01-28 07:00:00,2018-01-28 15:00:00
3,Team B,2018-01-28 15:00:00,2018-01-28 23:00:00
3,Team B,2018-01-28 23:00:00,2018-01-29 07:00:00
3,Team B,2018-01-29 07:00:00,2018-01-29 07:00:00
3,Team A,2018-01-29 07:00:00,2018-01-29 15:00:00
3,Team D,2018-01-29 14:00:00,2018-01-29 15:00:00
3,Team A,2018-01-29 15:00:00,2018-01-29 23:00:00
3,Team D,2018-01-29 15:00:00,2018-01-29 23:00:00
3,Team A,2018-01-29 23:00:00,2018-01-30 06:00:00
3,Team D,2018-01-29 23:00:00,2018-01-30 06:00:00
3,Team B,2018-01-30 06:00:00,2018-01-30 07:00:00
3,Team B,2018-01-30 07:00:00,2018-01-30 07:00:00
3,Team A,2018-01-30 07:00:00,2018-01-30 15:00:00
3,Team A,2018-01-30 15:00:00,2018-01-30 23:00:00
3,Team D,2018-01-30 15:00:00,2018-01-30 23:00:00
3,Team A,2018-01-30 23:00:00,2018-01-30 23:00:00
3,Team D,2018-01-30 23:00:00,2018-01-30 23:00:00
3,Team C,2018-01-30 23:00:00,2018-01-31 07:00:00
3,Team C,2018-01-31 07:00:00,2018-01-31 07:00:00
3,Team A,2018-01-31 07:00:00,2018-01-31 15:00:00
3,Team D,2018-01-31 14:00:00,2018-01-31 15:00:00
3,Team A,2018-01-31 15:00:00,2018-01-31 23:00:00
3,Team D,2018-01-31 15:00:00,2018-01-31 23:00:00
3,Team A,2018-01-31 23:00:00,2018-01-31 23:00:00
3,Team D,2018-01-31 23:00:00,2018-01-31 23:00:00
3,Team C,2018-01-31 23:00:00,2018-02-01 07:00:00
3,Team C,2018-02-01 07:00:00,2018-02-01 07:00:00
3,Team A,2018-02-01 07:00:00,2018-02-01 15:00:00
3,Team A,2018-02-01 15:00:00,2018-02-01 15:00:00
3,Team D,2018-02-01 15:00:00,2018-02-01 23:00:00
3,Team D,2018-02-01 23:00:00,2018-02-01 23:00:00
3,Team C,2018-02-01 23:00:00,2018-02-02 07:00:00
3,Team C,2018-02-02 07:00:00,2018-02-02 07:00:00
3,Team B,2018-02-02 07:00:00,2018-02-02 15:00:00
3,Team B,2018-02-02 15:00:00,2018-02-02 15:00:00
3,Team D,2018-02-02 15:00:00,2018-02-02 23:00:00
3,Team D,2018-02-02 23:00:00,2018-02-02 23:00:00
3,Team C,2018-02-02 23:00:00,2018-02-03 07:00:00
3,Team C,2018-02-03 07:00:00,2018-02-03 07:00:00
3,Team B,2018-02-03 07:00:00,2018-02-03 15:00:00
3,Team B,2018-02-03 15:00:00,2018-02-03 15:00:00
3,Team A,2018-02-03 15:00:00,2018-02-03 15:00:00
3,Team D,2018-02-03 15:00:00,2018-02-03 23:00:00
3,Team D,2018-02-03 23:00:00,2018-02-04 01:00:00
3,Team C,2018-02-04 01:00:00,2018-02-04 07:00:00
3,Team C,2018-02-04 07:00:00,2018-02-04 07:00:00
3,Team B,2018-02-04 07:00:00,2018-02-04 15:00:00
3,Team B,2018-02-04 15:00:00,2018-02-04 15:00:00
3,Team A,2018-02-04 15:00:00,2018-02-04 23:00:00
3,Team A,2018-02-04 23:00:00,2018-02-04 23:00:00
3,Team C,2018-02-04 23:00:00,2018-02-05 07:00:00
3,Team C,2018-02-05 07:00:00,2018-02-05 15:00:00
3,Team C,2018-02-05 15:00:00,2018-02-05 23:00:00
3,Team C,2018-02-05 23:00:00,2018-02-06 07:00:00
3,Team C,2018-02-06 07:00:00,2018-02-06 15:00:00
3,Team C,2018-02-06 15:00:00,2018-02-06 23:00:00
3,Team C,2018-02-06 23:00:00,2018-02-07 07:00:00
3,Team C,2018-02-07 07:00:00,2018-02-07 15:00:00
3,Team C,2018-02-07 15:00:00,2018-02-07 15:00:00
3,Team A,2018-02-07 15:00:00,2018-02-07 23:00:00
3,Team A,2018-02-07 23:00:00,2018-02-08 07:00:00
3,Team A,2018-02-08 07:00:00,2018-02-08 15:00:00
3,Team A,2018-02-08 15:00:00,2018-02-08 23:00:00
3,Team A,2018-02-08 23:00:00,2018-02-09 07:00:00
3,Team A,2018-02-09 07:00:00,2018-02-09 15:00:00
3,Team A,2018-02-09 15:00:00,2018-02-09 23:00:00
3,Team A,2018-02-09 23:00:00,2018-02-10 07:00:00
3,Team A,2018-02-10 07:00:00,2018-02-10 15:00:00
3,Team A,2018-02-10 15:00:00,2018-02-10 15:00:00
3,Team B,2018-02-10 15:00:00,2018-02-10 23:00:00
3,Team B,2018-02-10 23:00:00,2018-02-11 07:00:00
3,Team B,2018-02-11 07:00:00,2018-02-11 15:00:00
3,Team B,2018-02-11 15:00:00,2018-02-11 23:00:00
3,Team B,2018-02-11 23:00:00,2018-02-11 23:00:00
3,Team D,2018-02-11 23:00:00,2018-02-11 23:00:00
3,Team A,2018-02-11 23:00:00,2018-02-12 07:00:00
3,Team A,2018-02-12 07:00:00,2018-02-12 07:00:00
3,Team C,2018-02-12 07:00:00,2018-02-12 15:00:00
3,Team C,2018-02-12 15:00:00,2018-02-12 15:00:00
3,Team B,2018-02-12 15:00:00,2018-02-12 23:00:00
3,Team B,2018-02-12 23:00:00,2018-02-12 23:00:00
3,Team A,2018-02-12 23:00:00,2018-02-13 07:00:00
3,Team A,2018-02-13 07:00:00,2018-02-13 07:00:00
3,Team C,2018-02-13 07:00:00,2018-02-13 15:00:00
3,Team C,2018-02-13 15:00:00,2018-02-13 15:00:00
3,Team B,2018-02-13 15:00:00,2018-02-13 23:00:00
3,Team B,2018-02-13 23:00:00,2018-02-13 23:00:00
3,Team A,2018-02-13 23:00:00,2018-02-14 07:00:00
3,Team A,2018-02-14 07:00:00,2018-02-14 15:00:00
3,Team D,2018-02-14 07:00:00,2018-02-14 15:00:00
3,Team A,2018-02-14 15:00:00,2018-02-14 15:00:00
3,Team D,2018-02-14 15:00:00,2018-02-14 15:00:00
3,Team B,2018-02-14 15:00:00,2018-02-14 23:00:00
3,Team B,2018-02-14 23:00:00,2018-02-15 07:00:00
3,Team B,2018-02-15 07:00:00,2018-02-15 15:00:00
3,Team B,2018-02-15 15:00:00,2018-02-15 23:00:00
3,Team B,2018-02-15 23:00:00,2018-02-15 23:00:00
3,Team A,2018-02-15 23:00:00,2018-02-16 07:00:00
3,Team A,2018-02-16 07:00:00,2018-02-16 07:00:00
3,Team D,2018-02-16 07:00:00,2018-02-16 15:00:00
3,Team D,2018-02-16 15:00:00,2018-02-16 15:00:00
3,Team C,2018-02-16 15:00:00,2018-02-16 17:00:00
3,Team A,2018-02-16 17:00:00,2018-02-16 23:00:00
3,Team D,2018-02-16 17:00:00,2018-02-16 23:00:00
3,Team A,2018-02-16 23:00:00,2018-02-17 07:00:00
3,Team D,2018-02-16 23:00:00,2018-02-16 23:00:00
3,Team A,2018-02-17 07:00:00,2018-02-17 07:00:00
3,Team D,2018-02-17 07:00:00,2018-02-17 15:00:00
3,Team D,2018-02-17 15:00:00,2018-02-17 15:00:00
3,Team C,2018-02-17 15:00:00,2018-02-17 23:00:00
3,Team C,2018-02-17 23:00:00,2018-02-18 07:00:00
3,Team C,2018-02-18 07:00:00,2018-02-18 15:00:00
3,Team D,2018-02-18 07:00:00,2018-02-18 14:00:00
3,Team C,2018-02-18 15:00:00,2018-02-18 23:00:00
3,Team C,2018-02-18 23:00:00,2018-02-19 07:00:00
3,Team C,2018-02-19 07:00:00,2018-02-19 15:00:00
3,Team C,2018-02-19 15:00:00,2018-02-19 23:00:00
3,Team C,2018-02-19 23:00:00,2018-02-20 07:00:00
3,Team C,2018-02-20 07:00:00,2018-02-20 07:00:00
3,Team A,2018-02-20 07:00:00,2018-02-20 15:00:00
3,Team A,2018-02-20 15:00:00,2018-02-20 15:00:00
3,Team C,2018-02-20 15:00:00,2018-02-20 23:00:00
3,Team C,2018-02-20 23:00:00,2018-02-21 07:00:00
3,Team C,2018-02-21 07:00:00,2018-02-21 09:00:00
3,Team A,2018-02-21 09:00:00,2018-02-21 15:00:00
3,Team A,2018-02-21 15:00:00,2018-02-21 15:00:00
3,Team C,2018-02-21 15:00:00,2018-02-21 20:00:00
3,Team A,2018-02-21 20:00:00,2018-02-21 23:00:00
3,Team A,2018-02-21 23:00:00,2018-02-22 07:00:00
3,Team A,2018-02-22 07:00:00,2018-02-22 15:00:00
3,Team A,2018-02-22 15:00:00,2018-02-22 15:00:00
3,Team D,2018-02-22 15:00:00,2018-02-22 23:00:00
3,Team D,2018-02-22 23:00:00,2018-02-23 05:00:00
3,Team B,2018-02-23 05:00:00,2018-02-23 07:00:00
3,Team B,2018-02-23 07:00:00,2018-02-23 07:00:00
3,Team A,2018-02-23 07:00:00,2018-02-23 15:00:00
3,Team A,2018-02-23 15:00:00,2018-02-23 15:00:00
3,Team D,2018-02-23 15:00:00,2018-02-23 19:00:00
3,Team A,2018-02-23 19:00:00,2018-02-23 20:00:00
3,Team D,2018-02-23 20:00:00,2018-02-23 23:00:00
3,Team D,2018-02-23 23:00:00,2018-02-23 23:00:00
3,Team C,2018-02-23 23:00:00,2018-02-24 07:00:00
3,Team C,2018-02-24 07:00:00,2018-02-24 07:00:00
3,Team A,2018-02-24 07:00:00,2018-02-24 15:00:00
3,Team A,2018-02-24 15:00:00,2018-02-24 23:00:00
3,Team D,2018-02-24 15:00:00,2018-02-24 23:00:00
3,Team A,2018-02-24 23:00:00,2018-02-25 00:00:00
3,Team D,2018-02-24 23:00:00,2018-02-25 00:00:00
3,Team C,2018-02-25 00:00:00,2018-02-25 07:00:00
3,Team C,2018-02-25 07:00:00,2018-02-25 07:00:00
3,Team A,2018-02-25 07:00:00,2018-02-25 15:00:00
3,Team A,2018-02-25 15:00:00,2018-02-25 23:00:00
3,Team D,2018-02-25 15:00:00,2018-02-25 23:00:00
3,Team A,2018-02-25 23:00:00,2018-02-25 23:00:00
3,Team D,2018-02-25 23:00:00,2018-02-25 23:00:00
3,Team C,2018-02-25 23:00:00,2018-02-26 07:00:00
3,Team C,2018-02-26 07:00:00,2018-02-26 07:00:00
3,Team B,2018-02-26 07:00:00,2018-02-26 07:00:00
3,Team D,2018-02-26 07:00:00,2018-02-26 07:00:00
3,Team B,2018-02-26 07:00:00,2018-02-26 15:00:00
3,Team D,2018-02-26 07:00:00,2018-02-26 07:00:00
3,Team B,2018-02-26 15:00:00,2018-02-26 23:00:00
3,Team D,2018-02-26 15:00:00,2018-02-26 23:00:00
3,Team B,2018-02-26 23:00:00,2018-02-26 23:00:00
3,Team D,2018-02-26 23:00:00,2018-02-26 23:00:00
3,Team C,2018-02-26 23:00:00,2018-02-27 07:00:00
3,Team C,2018-02-27 07:00:00,2018-02-27 07:00:00
3,Team B,2018-02-27 07:00:00,2018-02-27 15:00:00
3,Team B,2018-02-27 15:00:00,2018-02-27 15:00:00
3,Team D,2018-02-27 15:00:00,2018-02-27 23:00:00
3,Team D,2018-02-27 23:00:00,2018-02-27 23:00:00
3,Team C,2018-02-27 23:00:00,2018-02-28 07:00:00
3,Team C,2018-02-28 07:00:00,2018-02-28 07:00:00
3,Team B,2018-02-28 07:00:00,2018-02-28 15:00:00
3,Team B,2018-02-28 15:00:00,2018-02-28 15:00:00
3,Team A,2018-02-28 15:00:00,2018-02-28 23:00:00
3,Team A,2018-02-28 23:00:00,2018-02-28 23:00:00
3,Team C,2018-02-28 23:00:00,2018-03-01 07:00:00
3,Team C,2018-03-01 07:00:00,2018-03-01 07:00:00
3,Team B,2018-03-01 07:00:00,2018-03-01 15:00:00
3,Team B,2018-03-01 15:00:00,2018-03-01 15:00:00
3,Team A,2018-03-01 15:00:00,2018-03-01 23:00:00
3,Team A,2018-03-01 23:00:00,2018-03-02 07:00:00
3,Team D,2018-03-01 23:00:00,2018-03-02 07:00:00
3,Team A,2018-03-02 07:00:00,2018-03-02 07:00:00
3,Team D,2018-03-02 07:00:00,2018-03-02 07:00:00
3,Team B,2018-03-02 07:00:00,2018-03-02 15:00:00
3,Team B,2018-03-02 15:00:00,2018-03-02 15:00:00
3,Team A,2018-03-02 15:00:00,2018-03-02 23:00:00
3,Team A,2018-03-02 23:00:00,2018-03-03 03:00:00
3,Team D,2018-03-03 03:00:00,2018-03-03 07:00:00
3,Team D,2018-03-03 07:00:00,2018-03-03 07:00:00
3,Team B,2018-03-03 07:00:00,2018-03-03 15:00:00
3,Team B,2018-03-03 15:00:00,2018-03-03 23:00:00
3,Team B,2018-03-03 23:00:00,2018-03-04 07:00:00
3,Team B,2018-03-04 07:00:00,2018-03-04 15:00:00
3,Team B,2018-03-04 15:00:00,2018-03-04 17:00:00
3,Team A,2018-03-04 17:00:00,2018-03-04 23:00:00
3,Team A,2018-03-04 23:00:00,2018-03-04 23:00:00
3,Team D,2018-03-04 23:00:00,2018-03-05 07:00:00
3,Team D,2018-03-05 07:00:00,2018-03-05 07:00:00
3,Team C,2018-03-05 07:00:00,2018-03-05 15:00:00
3,Team C,2018-03-05 15:00:00,2018-03-05 15:00:00
3,Team A,2018-03-05 15:00:00,2018-03-05 23:00:00
3,Team A,2018-03-05 23:00:00,2018-03-05 23:00:00
3,Team D,2018-03-05 23:00:00,2018-03-06 07:00:00
3,Team D,2018-03-06 07:00:00,2018-03-06 07:00:00
3,Team C,2018-03-06 07:00:00,2018-03-06 15:00:00
3,Team C,2018-03-06 15:00:00,2018-03-06 15:00:00
3,Team B,2018-03-06 15:00:00,2018-03-06 23:00:00
3,Team B,2018-03-06 23:00:00,2018-03-07 07:00:00
3,Team B,2018-03-07 07:00:00,2018-03-07 15:00:00
3,Team B,2018-03-07 15:00:00,2018-03-07 23:00:00
3,Team B,2018-03-07 23:00:00,2018-03-08 07:00:00
3,Team B,2018-03-08 07:00:00,2018-03-08 07:00:00
3,Team C,2018-03-08 07:00:00,2018-03-08 15:00:00
3,Team C,2018-03-08 15:00:00,2018-03-08 15:00:00
3,Team B,2018-03-08 15:00:00,2018-03-08 23:00:00
3,Team B,2018-03-08 23:00:00,2018-03-09 00:00:00
3,Team A,2018-03-09 00:00:00,2018-03-09 07:00:00
3,Team A,2018-03-09 07:00:00,2018-03-09 07:00:00
3,Team C,2018-03-09 07:00:00,2018-03-09 10:00:00
3,Team A,2018-03-09 10:00:00,2018-03-09 12:00:00
3,Team C,2018-03-09 12:00:00,2018-03-09 14:00:00
3,Team B,2018-03-09 14:00:00,2018-03-09 15:00:00
3,Team B,2018-03-09 15:00:00,2018-03-09 23:00:00
3,Team B,2018-03-09 23:00:00,2018-03-09 23:00:00
3,Team A,2018-03-09 23:00:00,2018-03-10 07:00:00
3,Team A,2018-03-10 07:00:00,2018-03-10 07:00:00
3,Team D,2018-03-10 07:00:00,2018-03-10 15:00:00
3,Team D,2018-03-10 15:00:00,2018-03-10 15:00:00
3,Team B,2018-03-10 15:00:00,2018-03-10 23:00:00
3,Team B,2018-03-10 23:00:00,2018-03-11 07:00:00
3,Team A,2018-03-10 23:00:00,2018-03-11 07:00:00
3,Team D,2018-03-10 23:00:00,2018-03-11 07:00:00
3,Team A,2018-03-11 07:00:00,2018-03-11 07:00:00
3,Team B,2018-03-11 07:00:00,2018-03-11 07:00:00
3,Team D,2018-03-11 07:00:00,2018-03-11 15:00:00
3,Team D,2018-03-11 15:00:00,2018-03-11 15:00:00
3,Team B,2018-03-11 15:00:00,2018-03-11 23:00:00
3,Team B,2018-03-11 23:00:00,2018-03-11 23:00:00
3,Team A,2018-03-11 23:00:00,2018-03-12 07:00:00
3,Team A,2018-03-12 07:00:00,2018-03-12 15:00:00
3,Team D,2018-03-12 07:00:00,2018-03-12 15:00:00
3,Team A,2018-03-12 15:00:00,2018-03-12 15:00:00
3,Team D,2018-03-12 15:00:00,2018-03-12 15:00:00
3,Team C,2018-03-12 15:00:00,2018-03-12 23:00:00
3,Team C,2018-03-12 23:00:00,2018-03-12 23:00:00
3,Team A,2018-03-12 23:00:00,2018-03-13 07:00:00
