DateTime_Out,Line,Feed,OutputGood,Scrap
2018-01-16 09:00:00,2,7026,6912,114
2018-01-16 10:00:00,1,10507,10476,31
2018-01-16 10:00:00,2,8740,8856,-116
2018-01-16 11:00:00,1,9916,9882,34
2018-01-16 11:00:00,2,8190,7992,198
2018-01-16 12:00:00,1,2691,3168,-477
2018-01-16 12:00:00,2,7007,6858,149
2018-01-16 13:00:00,1,1690,1080,610
2018-01-16 13:00:00,2,6495,6480,15
2018-01-16 14:00:00,1,5680,5454,226
2018-01-16 14:00:00,2,10008,9882,126
2018-01-16 15:00:00,1,4664,4482,182
2018-01-16 15:00:00,2,8948,9072,-124
2018-01-16 16:00:00,1,1670,2196,-526
2018-01-16 16:00:00,2,9420,9180,240
2018-01-16 17:00:00,1,2350,1782,568
2018-01-16 17:00:00,2,9323,9288,35
2018-01-16 18:00:00,1,3940,3996,-56
2018-01-16 18:00:00,2,7853,7884,-31
2018-01-16 19:00:00,1,9194,9072,122
2018-01-16 19:00:00,2,5850,6210,-360
2018-01-16 20:00:00,1,4078,3942,136
2018-01-16 20:00:00,2,1182,594,588
2018-01-16 21:00:00,1,9472,9396,76
2018-01-16 21:00:00,2,8864,8802,62
2018-01-16 22:00:00,1,8605,8532,73
2018-01-16 22:00:00,2,8424,8424,0
2018-01-16 23:00:00,1,7039,7236,-197
2018-01-16 23:00:00,2,7684,7614,70
2018-01-17 00:00:00,1,7809,7506,303
2018-01-17 00:00:00,2,9664,9612,52
2018-01-17 01:00:00,1,7554,7560,-6
2018-01-17 01:00:00,2,10522,10368,154
2018-01-17 02:00:00,1,7187,7074,113
2018-01-17 02:00:00,2,9439,9396,43
2018-01-17 03:00:00,2,20,54,-34
2018-01-17 07:00:00,1,5012,5022,-10
2018-01-17 07:00:00,2,5576,5508,68
2018-01-17 08:00:00,1,9192,9126,66
2018-01-17 08:00:00,2,10024,9936,88
2018-01-17 09:00:00,1,9392,9288,104
2018-01-17 09:00:00,2,10532,10476,56
2018-01-17 10:00:00,1,9258,9180,78
2018-01-17 10:00:00,2,10316,10368,-52
2018-01-17 11:00:00,1,9454,9450,4
2018-01-17 11:00:00,2,9864,9666,198
2018-01-17 12:00:00,1,8510,8532,-22
2018-01-17 12:00:00,2,10596,10584,12
2018-01-17 13:00:00,1,9832,9720,112
2018-01-17 13:00:00,2,10240,10098,142
2018-01-17 14:00:00,1,8339,8208,131
2018-01-17 14:00:00,2,10511,10368,143
2018-01-17 15:00:00,1,7788,7938,-150
2018-01-17 15:00:00,2,7891,7938,-47
2018-01-17 16:00:00,1,8330,8154,176
2018-01-17 16:00:00,2,8845,8586,259
2018-01-17 17:00:00,1,9683,9558,125
2018-01-17 17:00:00,2,10128,9990,138
2018-01-17 18:00:00,1,10022,9936,86
2018-01-17 18:00:00,2,10316,10206,110
2018-01-17 19:00:00,1,8372,8316,56
2018-01-17 19:00:00,2,9964,9882,82
2018-01-17 20:00:00,1,8631,8532,99
2018-01-17 20:00:00,2,6028,5886,142
2018-01-17 21:00:00,1,9556,9720,-164
2018-01-17 21:00:00,2,10300,10206,94
2018-01-17 22:00:00,1,9708,9450,258
2018-01-17 22:00:00,2,6136,6156,-20
2018-01-17 23:00:00,1,1280,1134,146
2018-01-17 23:00:00,2,308,108,200
2018-01-18 00:00:00,1,924,1080,-156
2018-01-18 00:00:00,2,540,648,-108
2018-01-18 01:00:00,1,8939,9018,-79
2018-01-18 01:00:00,2,9819,9828,-9
2018-01-18 02:00:00,1,6544,6372,172
2018-01-18 02:00:00,2,8204,8154,50
2018-01-18 03:00:00,1,8520,8478,42
2018-01-18 03:00:00,2,8697,8640,57
2018-01-18 04:00:00,1,4807,4752,55
2018-01-18 04:00:00,2,1136,1188,-52
2018-01-18 05:00:00,1,9188,9180,8
2018-01-18 05:00:00,2,9616,9342,274
2018-01-18 06:00:00,1,7111,7020,91
2018-01-18 06:00:00,2,6364,6210,154
2018-01-18 07:00:00,1,9071,8910,161
2018-01-18 08:00:00,1,9560,9450,110
2018-01-18 09:00:00,1,9171,9018,153
2018-01-18 10:00:00,1,4164,4608,-444
2018-01-18 11:00:00,1,142,0,142
2018-01-18 14:00:00,1,1826,1242,584
2018-01-18 15:00:00,1,8543,8262,281
2018-01-18 15:00:00,2,6416,6480,-64
2018-01-18 16:00:00,1,8831,8802,29
2018-01-18 16:00:00,2,10136,9936,200
2018-01-18 17:00:00,1,9962,9774,188
2018-01-18 17:00:00,2,10292,10206,86
2018-01-18 18:00:00,1,9216,9180,36
2018-01-18 18:00:00,2,6736,6696,40
2018-01-18 19:00:00,1,9727,9558,169
2018-01-18 19:00:00,2,9384,9288,96
2018-01-18 20:00:00,1,8586,8532,54
2018-01-18 20:00:00,2,10199,10098,101
2018-01-18 21:00:00,1,9582,9450,132
2018-01-18 21:00:00,2,10308,10152,156
2018-01-18 22:00:00,1,9289,9072,217
2018-01-18 22:00:00,2,9876,9828,48
2018-01-18 23:00:00,1,8726,8856,-130
2018-01-18 23:00:00,2,10022,9936,86
2018-01-19 00:00:00,1,9471,9234,237
2018-01-19 00:00:00,2,9992,9936,56
2018-01-19 01:00:00,1,10387,10260,127
2018-01-19 01:00:00,2,8444,8316,128
2018-01-19 02:00:00,1,6396,6858,-462
2018-01-19 02:00:00,2,8088,7992,96
2018-01-19 03:00:00,1,5239,4644,595
2018-01-19 03:00:00,2,10368,10314,54
2018-01-19 04:00:00,1,9450,9288,162
2018-01-19 04:00:00,2,10508,10422,86
2018-01-19 05:00:00,1,9243,9180,63
2018-01-19 05:00:00,2,10248,10152,96
2018-01-19 06:00:00,1,7880,7938,-58
2018-01-19 06:00:00,2,7382,7884,-502
2018-01-19 07:00:00,1,7138,7074,64
2018-01-19 07:00:00,2,1930,1350,580
2018-01-19 08:00:00,1,6718,6426,292
2018-01-19 08:00:00,2,9975,9882,93
2018-01-19 09:00:00,1,8819,8856,-37
2018-01-19 09:00:00,2,10365,10314,51
2018-01-19 10:00:00,1,10480,10314,166
2018-01-19 10:00:00,2,10209,10098,111
2018-01-19 11:00:00,1,10044,9936,108
2018-01-19 11:00:00,2,8660,8586,74
2018-01-19 12:00:00,1,7707,7614,93
2018-01-19 12:00:00,2,10122,10098,24
2018-01-19 13:00:00,1,6419,6318,101
2018-01-19 13:00:00,2,10378,10314,64
2018-01-19 14:00:00,1,7240,7128,112
2018-01-19 14:00:00,2,9128,9072,56
2018-01-19 15:00:00,1,9806,9774,32
2018-01-19 15:00:00,2,10535,10422,113
2018-01-19 16:00:00,1,8260,8154,106
2018-01-19 16:00:00,2,10052,9936,116
2018-01-19 17:00:00,1,8636,8694,-58
2018-01-19 17:00:00,2,9808,9720,88
2018-01-19 18:00:00,1,8108,7938,170
2018-01-19 18:00:00,2,8923,8910,13
2018-01-19 19:00:00,1,8059,8046,13
2018-01-19 19:00:00,2,8491,8370,121
2018-01-19 20:00:00,1,10016,9828,188
2018-01-19 20:00:00,2,7575,7506,69
2018-01-19 21:00:00,1,1286,1350,-64
2018-01-19 21:00:00,2,2592,2538,54
2018-01-19 22:00:00,1,6667,6750,-83
2018-01-19 22:00:00,2,7886,7830,56
2018-01-19 23:00:00,2,10068,10044,24
2018-01-20 00:00:00,2,10452,10476,-24
2018-01-20 01:00:00,2,10748,10584,164
2018-01-20 02:00:00,2,2006,2376,-370
2018-01-20 03:00:00,2,10319,9828,491
2018-01-20 04:00:00,2,7052,7050,2
2018-01-20 05:00:00,2,9972,9936,36
2018-01-20 06:00:00,1,680,486,194
2018-01-20 06:00:00,2,10088,10044,44
2018-01-20 07:00:00,1,6944,6912,32
2018-01-20 07:00:00,2,7845,7776,69
2018-01-20 08:00:00,1,8992,8910,82
2018-01-20 08:00:00,2,9605,9558,47
2018-01-20 09:00:00,1,9608,9612,-4
2018-01-20 09:00:00,2,10300,10368,-68
2018-01-20 10:00:00,1,9348,9234,114
2018-01-20 10:00:00,2,9422,9288,134
2018-01-20 11:00:00,1,7512,7398,114
2018-01-20 11:00:00,2,10410,10368,42
2018-01-20 12:00:00,1,8806,8694,112
2018-01-20 12:00:00,2,9372,9234,138
2018-01-20 13:00:00,1,8579,8532,47
2018-01-20 13:00:00,2,9412,9288,124
2018-01-20 14:00:00,1,7367,7848,-481
2018-01-20 14:00:00,2,10296,10368,-72
2018-01-20 15:00:00,2,10368,10260,108
2018-01-20 16:00:00,2,10556,10422,134
2018-01-20 17:00:00,2,9900,9990,-90
2018-01-20 18:00:00,2,9476,9396,80
2018-01-20 19:00:00,2,10675,10530,145
2018-01-20 20:00:00,2,9768,9774,-6
2018-01-20 21:00:00,2,9430,9396,34
2018-01-20 22:00:00,2,10695,10638,57
2018-01-20 23:00:00,2,10416,10314,102
2018-01-21 00:00:00,2,3281,3294,-13
2018-01-21 01:00:00,2,9592,9504,88
2018-01-21 02:00:00,2,10455,10368,87
2018-01-21 03:00:00,2,9286,9180,106
2018-01-21 04:00:00,2,9448,9396,52
2018-01-21 05:00:00,2,10152,10152,0
2018-01-21 06:00:00,1,1958,1296,662
2018-01-21 06:00:00,2,10480,10368,112
2018-01-21 07:00:00,1,4321,4320,1
2018-01-21 07:00:00,2,9224,9126,98
2018-01-21 08:00:00,1,8972,8910,62
2018-01-21 08:00:00,2,10092,10098,-6
2018-01-21 09:00:00,1,8658,8586,72
2018-01-21 09:00:00,2,9396,9396,0
2018-01-21 10:00:00,1,9301,9234,67
2018-01-21 10:00:00,2,10132,9990,142
2018-01-21 11:00:00,1,8820,8748,72
2018-01-21 11:00:00,2,10488,10368,120
2018-01-21 12:00:00,1,7308,7236,72
2018-01-21 12:00:00,2,9784,9666,118
2018-01-21 13:00:00,1,8336,8262,74
2018-01-21 13:00:00,2,10298,10260,38
2018-01-21 14:00:00,1,3058,3564,-506
2018-01-21 14:00:00,2,8759,8802,-43
2018-01-21 15:00:00,1,710,108,602
2018-01-21 15:00:00,2,8452,8262,190
2018-01-21 16:00:00,1,7903,7884,19
2018-01-21 16:00:00,2,7392,7398,-6
2018-01-21 17:00:00,1,9696,9828,-132
2018-01-21 17:00:00,2,9185,9126,59
2018-01-21 18:00:00,1,10460,10206,254
2018-01-21 18:00:00,2,1458,1908,-450
2018-01-21 19:00:00,1,8981,8910,71
2018-01-21 19:00:00,2,6432,5832,600
2018-01-21 20:00:00,1,9579,9558,21
2018-01-21 20:00:00,2,10283,10260,23
2018-01-21 21:00:00,1,7802,7776,26
2018-01-21 21:00:00,2,9664,9612,52
2018-01-21 22:00:00,1,8940,8802,138
2018-01-21 22:00:00,2,8963,8856,107
2018-01-21 23:00:00,1,9735,9720,15
2018-01-21 23:00:00,2,9052,9018,34
2018-01-22 00:00:00,1,9687,9666,21
2018-01-22 00:00:00,2,10600,10530,70
2018-01-22 01:00:00,1,10080,9936,144
2018-01-22 01:00:00,2,10860,10746,114
2018-01-22 02:00:00,1,9850,9774,76
2018-01-22 02:00:00,2,10848,10800,48
2018-01-22 03:00:00,1,10860,10854,6
2018-01-22 03:00:00,2,9832,9882,-50
2018-01-22 04:00:00,1,10387,10314,73
2018-01-22 04:00:00,2,10040,9990,50
2018-01-22 05:00:00,1,9472,9450,22
2018-01-22 05:00:00,2,10064,9936,128
2018-01-22 06:00:00,1,7541,7506,35
2018-01-22 06:00:00,2,8227,8154,73
2018-01-22 07:00:00,1,8884,8802,82
2018-01-22 07:00:00,2,8786,8802,-16
2018-01-22 08:00:00,1,10339,10260,79
2018-01-22 08:00:00,2,9580,9450,130
2018-01-22 09:00:00,1,6091,6048,43
2018-01-22 09:00:00,2,9702,9612,90
2018-01-22 10:00:00,1,8579,8640,-61
2018-01-22 10:00:00,2,9860,9828,32
2018-01-22 11:00:00,1,9106,8964,142
2018-01-22 11:00:00,2,9324,9288,36
2018-01-22 12:00:00,1,3313,3294,19
2018-01-22 12:00:00,2,9576,9504,72
2018-01-22 13:00:00,1,8931,8856,75
2018-01-22 13:00:00,2,8844,8748,96
2018-01-22 14:00:00,1,9140,9072,68
2018-01-22 14:00:00,2,9908,9990,-82
2018-01-22 15:00:00,1,9892,9774,118
2018-01-22 15:00:00,2,7114,6966,148
2018-01-22 16:00:00,1,6486,7038,-552
2018-01-22 16:00:00,2,8822,8802,20
2018-01-22 17:00:00,1,106,0,106
2018-01-22 17:00:00,2,8768,8748,20
2018-01-22 18:00:00,1,9440,9072,368
2018-01-22 18:00:00,2,8831,8748,83
2018-01-22 19:00:00,1,10560,10368,192
2018-01-22 19:00:00,2,2582,3060,-478
2018-01-22 20:00:00,1,10412,10368,44
2018-01-22 21:00:00,1,9668,9666,2
2018-01-22 21:00:00,2,1140,864,276
2018-01-22 22:00:00,1,6852,6804,48
2018-01-22 22:00:00,2,8696,8748,-52
2018-01-22 23:00:00,1,10580,10530,50
2018-01-22 23:00:00,2,10779,10692,87
2018-01-23 00:00:00,1,1900,1890,10
2018-01-23 00:00:00,2,4012,3888,124
2018-01-23 01:00:00,1,5024,4860,164
2018-01-23 01:00:00,2,6636,6696,-60
2018-01-23 02:00:00,1,8816,8910,-94
2018-01-23 02:00:00,2,9464,9342,122
2018-01-23 03:00:00,1,9524,9504,20
2018-01-23 03:00:00,2,8892,8910,-18
2018-01-23 04:00:00,1,10164,9990,174
2018-01-23 04:00:00,2,7812,7668,144
2018-01-23 05:00:00,1,9176,9180,-4
2018-01-23 05:00:00,2,7876,7884,-8
2018-01-23 06:00:00,1,9180,9180,0
2018-01-23 06:00:00,2,10054,9936,118
2018-01-23 07:00:00,1,1100,1296,-196
2018-01-23 07:00:00,2,9437,9342,95
2018-01-23 08:00:00,2,8240,8262,-22
2018-01-23 09:00:00,2,4556,4590,-34
2018-01-23 10:00:00,1,108,0,108
2018-01-23 10:00:00,2,4942,4752,190
2018-01-23 11:00:00,2,1388,1404,-16
2018-01-23 12:00:00,1,16,0,16
2018-01-23 12:00:00,2,8943,8856,87
2018-01-23 13:00:00,1,584,702,-118
2018-01-23 13:00:00,2,9461,9342,119
2018-01-23 14:00:00,1,8,0,8
2018-01-23 14:00:00,2,10032,9990,42
2018-01-23 15:00:00,1,32,0,32
2018-01-23 15:00:00,2,9892,9828,64
2018-01-23 16:00:00,1,12,0,12
2018-01-23 16:00:00,2,8952,8856,96
2018-01-23 17:00:00,1,36,0,36
2018-01-23 17:00:00,2,7992,7938,54
2018-01-23 18:00:00,1,248,216,32
2018-01-23 18:00:00,2,6556,6534,22
2018-01-23 19:00:00,1,260,216,44
2018-01-23 19:00:00,2,8979,8964,15
2018-01-23 20:00:00,1,6232,5994,238
2018-01-23 20:00:00,2,9684,9558,126
2018-01-23 21:00:00,1,8360,8424,-64
2018-01-23 21:00:00,2,9279,9234,45
2018-01-23 22:00:00,1,8090,8100,-10
2018-01-23 22:00:00,2,10043,10044,-1
2018-01-23 23:00:00,1,8695,8586,109
2018-01-23 23:00:00,2,9440,9342,98
2018-01-24 00:00:00,1,8051,7884,167
2018-01-24 00:00:00,2,10232,10152,80
2018-01-24 01:00:00,1,9432,9396,36
2018-01-24 01:00:00,2,9676,9612,64
2018-01-24 02:00:00,1,10516,10476,40
2018-01-24 02:00:00,2,8852,8748,104
2018-01-24 03:00:00,1,9152,9072,80
2018-01-24 03:00:00,2,6646,7218,-572
2018-01-24 04:00:00,1,10046,9990,56
2018-01-24 04:00:00,2,715,270,445
2018-01-24 05:00:00,1,9668,9612,56
2018-01-24 05:00:00,2,8892,8694,198
2018-01-24 06:00:00,1,9928,9828,100
2018-01-24 06:00:00,2,10580,10530,50
2018-01-24 07:00:00,1,9004,8964,40
2018-01-24 07:00:00,2,10180,10098,82
2018-01-24 08:00:00,1,3243,3132,111
2018-01-24 08:00:00,2,10336,10314,22
2018-01-24 09:00:00,1,9744,9666,78
2018-01-24 09:00:00,2,8964,8910,54
2018-01-24 10:00:00,1,8756,8802,-46
2018-01-24 10:00:00,2,4759,4752,7
2018-01-24 11:00:00,1,8948,8748,200
2018-01-24 11:00:00,2,80,0,80
2018-01-24 12:00:00,1,6956,6912,44
2018-01-24 12:00:00,2,3664,3402,262
2018-01-24 13:00:00,1,7669,8136,-467
2018-01-24 13:00:00,2,3063,3078,-15
2018-01-24 14:00:00,1,2471,1944,527
2018-01-24 14:00:00,2,6132,5994,138
2018-01-24 15:00:00,1,9341,9072,269
2018-01-24 15:00:00,2,10279,10152,127
2018-01-24 16:00:00,1,8356,8370,-14
2018-01-24 16:00:00,2,10147,9936,211
2018-01-24 17:00:00,1,10216,9990,226
2018-01-24 17:00:00,2,9083,9126,-43
2018-01-24 18:00:00,1,8281,8640,-359
2018-01-24 18:00:00,2,10367,10206,161
2018-01-24 19:00:00,1,0,18,-18
2018-01-24 19:00:00,2,4834,4914,-80
2018-01-24 20:00:00,1,6142,5906,236
2018-01-24 20:00:00,2,701,378,323
2018-01-24 21:00:00,1,9808,10302,-494
2018-01-24 21:00:00,2,172,162,10
2018-01-24 22:00:00,1,9672,10082,-410
2018-01-24 22:00:00,2,184,108,76
2018-01-24 23:00:00,1,9744,10176,-432
2018-01-24 23:00:00,2,112,108,4
2018-01-25 00:00:00,1,9754,10302,-548
2018-01-25 00:00:00,2,5255,5184,71
2018-01-25 01:00:00,1,9568,10046,-478
2018-01-25 01:00:00,2,9568,9396,172
2018-01-25 02:00:00,1,10076,10576,-500
2018-01-25 02:00:00,2,8984,8856,128
2018-01-25 03:00:00,1,6867,7446,-579
2018-01-25 03:00:00,2,9724,9612,112
2018-01-25 04:00:00,1,8736,8963,-227
2018-01-25 04:00:00,2,9652,9612,40
2018-01-25 05:00:00,1,9648,9921,-273
2018-01-25 05:00:00,2,9908,9774,134
2018-01-25 06:00:00,1,9360,10022,-662
2018-01-25 06:00:00,2,9016,8964,52
2018-01-25 07:00:00,1,7199,7762,-563
2018-01-25 07:00:00,2,5648,5562,86
2018-01-25 08:00:00,1,9317,9920,-603
2018-01-25 08:00:00,2,8940,8964,-24
2018-01-25 09:00:00,1,8794,9614,-820
2018-01-25 09:00:00,2,2800,2646,154
2018-01-25 10:00:00,1,9814,10516,-702
2018-01-25 10:00:00,2,5732,5724,8
2018-01-25 11:00:00,1,9824,10382,-558
2018-01-25 11:00:00,2,9040,8856,184
2018-01-25 12:00:00,1,7892,8700,-808
2018-01-25 12:00:00,2,9728,9666,62
2018-01-25 13:00:00,1,8032,8646,-614
2018-01-25 13:00:00,2,3536,3510,26
2018-01-25 14:00:00,1,7512,8274,-762
2018-01-25 14:00:00,2,6722,6696,26
2018-01-25 15:00:00,1,10124,10788,-664
2018-01-25 15:00:00,2,5078,5526,-448
2018-01-25 16:00:00,1,8939,9880,-941
2018-01-25 16:00:00,2,5422,4806,616
2018-01-25 17:00:00,1,8098,8856,-758
2018-01-25 17:00:00,2,9840,9666,174
2018-01-25 18:00:00,1,9920,10518,-598
2018-01-25 18:00:00,2,9916,9882,34
2018-01-25 19:00:00,1,9292,9998,-706
2018-01-25 19:00:00,2,8100,7884,216
2018-01-25 20:00:00,1,9888,10394,-506
2018-01-25 20:00:00,2,9380,9288,92
2018-01-25 21:00:00,1,9786,10344,-558
2018-01-25 21:00:00,2,9912,9774,138
2018-01-25 22:00:00,1,9051,9660,-609
2018-01-25 22:00:00,2,6020,5994,26
2018-01-25 23:00:00,1,10066,10546,-480
2018-01-25 23:00:00,2,7874,8262,-388
2018-01-26 00:00:00,1,8236,8718,-482
2018-01-26 00:00:00,2,0,36,-36
2018-01-26 01:00:00,1,9388,10022,-634
2018-01-26 01:00:00,2,6058,5530,528
2018-01-26 02:00:00,1,7907,8538,-631
2018-01-26 02:00:00,2,8088,7912,176
2018-01-26 03:00:00,1,1708,1938,-230
2018-01-26 03:00:00,2,9212,9180,32
2018-01-26 04:00:00,2,9016,8911,105
2018-01-26 05:00:00,2,9360,9342,18
2018-01-26 06:00:00,2,8132,7993,139
2018-01-26 07:00:00,1,6416,6591,-175
2018-01-26 07:00:00,2,8711,8587,124
2018-01-26 08:00:00,1,8416,8562,-146
2018-01-26 08:00:00,2,8872,8802,70
2018-01-26 09:00:00,1,8132,8162,-30
2018-01-26 09:00:00,2,2964,3529,-565
2018-01-26 10:00:00,1,9032,9110,-78
2018-01-26 10:00:00,2,9278,8640,638
2018-01-26 11:00:00,1,7368,7539,-171
2018-01-26 11:00:00,2,10656,10638,18
2018-01-26 12:00:00,1,9391,9432,-41
2018-01-26 12:00:00,2,7920,7884,36
2018-01-26 13:00:00,1,8808,8914,-106
2018-01-26 13:00:00,2,5292,5238,54
2018-01-26 14:00:00,1,9604,9740,-136
2018-01-26 14:00:00,2,9848,9720,128
2018-01-26 15:00:00,1,9275,9395,-120
2018-01-26 15:00:00,2,9452,9504,-52
2018-01-26 16:00:00,1,10444,10479,-35
2018-01-26 16:00:00,2,9294,9180,114
2018-01-26 17:00:00,1,9332,9464,-132
2018-01-26 17:00:00,2,10275,10152,123
2018-01-26 18:00:00,1,9172,9199,-27
2018-01-26 18:00:00,2,9820,9720,100
2018-01-26 19:00:00,1,9547,9600,-53
2018-01-26 19:00:00,2,9940,9882,58
2018-01-26 20:00:00,1,8960,9095,-135
2018-01-26 20:00:00,2,9824,9666,158
2018-01-26 21:00:00,1,9628,9665,-37
2018-01-26 21:00:00,2,1992,1998,-6
2018-01-26 22:00:00,1,9836,9980,-144
2018-01-26 23:00:00,1,9344,9412,-68
2018-01-27 00:00:00,1,8196,8335,-139
2018-01-27 01:00:00,1,7788,7895,-107
2018-01-27 02:00:00,1,5609,5796,-187
2018-01-27 03:00:00,1,5980,6091,-111
2018-01-27 04:00:00,1,7291,7450,-159
2018-01-27 05:00:00,1,8075,8315,-240
2018-01-27 06:00:00,1,9196,9165,31
2018-01-27 07:00:00,1,9896,9960,-64
2018-01-27 07:00:00,2,3944,3972,-28
2018-01-27 08:00:00,1,9424,9494,-70
2018-01-27 08:00:00,2,9120,8964,156
2018-01-27 09:00:00,1,9984,10125,-141
2018-01-27 09:00:00,2,8720,8640,80
2018-01-27 10:00:00,1,7572,7632,-60
2018-01-27 10:00:00,2,9260,9180,80
2018-01-27 11:00:00,1,468,584,-116
2018-01-27 11:00:00,2,9760,9774,-14
2018-01-27 12:00:00,1,7415,7652,-237
2018-01-27 12:00:00,2,8548,8424,124
2018-01-27 13:00:00,1,8632,8589,43
2018-01-27 13:00:00,2,8819,8748,71
2018-01-27 14:00:00,1,6876,6707,169
2018-01-27 14:00:00,2,3222,3492,-270
2018-01-27 22:00:00,1,1824,1572,252
2018-01-27 23:00:00,1,8908,8875,33
2018-01-28 00:00:00,1,8204,8233,-29
2018-01-28 01:00:00,1,9108,9138,-30
2018-01-28 02:00:00,1,2628,2979,-351
2018-01-28 03:00:00,1,7971,7668,303
2018-01-28 04:00:00,1,8884,8802,82
2018-01-28 05:00:00,1,9563,9504,59
2018-01-28 06:00:00,1,8349,8190,159
2018-01-28 07:00:00,1,9872,9882,-10
2018-01-28 07:00:00,2,3334,2700,634
2018-01-28 08:00:00,1,10092,10044,48
2018-01-28 08:00:00,2,7064,7020,44
2018-01-28 09:00:00,1,10036,9990,46
2018-01-28 09:00:00,2,8716,8586,130
2018-01-28 10:00:00,1,9896,10044,-148
2018-01-28 10:00:00,2,7791,7776,15
2018-01-28 11:00:00,1,10388,10098,290
2018-01-28 11:00:00,2,8916,8856,60
2018-01-28 12:00:00,1,10072,9990,82
2018-01-28 12:00:00,2,8844,8802,42
2018-01-28 13:00:00,1,8936,9126,-190
2018-01-28 13:00:00,2,9784,9720,64
2018-01-28 14:00:00,1,8928,8640,288
2018-01-28 14:00:00,2,8752,8748,4
2018-01-28 15:00:00,1,7226,7398,-172
2018-01-28 15:00:00,2,6840,7020,-180
2018-01-28 16:00:00,1,1807,1620,187
2018-01-28 16:00:00,2,9516,9234,282
2018-01-28 17:00:00,1,9560,9504,56
2018-01-28 17:00:00,2,10440,10368,72
2018-01-28 18:00:00,1,9180,9180,0
2018-01-28 18:00:00,2,10412,10368,44
2018-01-28 19:00:00,1,9068,8910,158
2018-01-28 19:00:00,2,10147,10044,103
2018-01-28 20:00:00,1,9460,9396,64
2018-01-28 20:00:00,2,10008,9990,18
2018-01-28 21:00:00,1,9771,9774,-3
2018-01-28 21:00:00,2,10128,10152,-24
2018-01-28 22:00:00,1,9668,9612,56
2018-01-28 22:00:00,2,10072,9990,82
2018-01-28 23:00:00,1,10099,10044,55
2018-01-28 23:00:00,2,8560,8424,136
2018-01-29 00:00:00,1,8656,8586,70
2018-01-29 00:00:00,2,8672,8694,-22
2018-01-29 01:00:00,1,7586,7506,80
2018-01-29 01:00:00,2,8452,8370,82
2018-01-29 02:00:00,1,8720,8694,26
2018-01-29 02:00:00,2,8607,8478,129
2018-01-29 03:00:00,1,9166,9126,40
2018-01-29 03:00:00,2,8360,8208,152
2018-01-29 04:00:00,1,9696,9666,30
2018-01-29 04:00:00,2,8507,8370,137
2018-01-29 05:00:00,1,9344,9234,110
2018-01-29 05:00:00,2,8221,8208,13
2018-01-29 06:00:00,1,7412,7398,14
2018-01-29 06:00:00,2,9284,9180,104
2018-01-29 07:00:00,1,2699,2538,161
2018-01-29 07:00:00,2,8456,8316,140
2018-01-29 08:00:00,1,8508,8478,30
2018-01-29 08:00:00,2,10380,10314,66
2018-01-29 09:00:00,1,5656,5670,-14
2018-01-29 09:00:00,2,10095,10098,-3
2018-01-29 10:00:00,1,8720,8586,134
2018-01-29 10:00:00,2,7972,7920,52
2018-01-29 11:00:00,1,5076,5022,54
2018-01-29 11:00:00,2,9148,9072,76
2018-01-29 12:00:00,1,4576,4590,-14
2018-01-29 12:00:00,2,7203,7236,-33
2018-01-29 13:00:00,1,5648,5400,248
2018-01-29 13:00:00,2,7980,7938,42
2018-01-29 14:00:00,1,9312,9288,24
2018-01-29 14:00:00,2,7789,8244,-455
2018-01-29 15:00:00,1,610,684,-74
2018-01-29 15:00:00,2,474,0,474
2018-01-29 16:00:00,1,8667,8478,189
2018-01-29 16:00:00,2,8556,8370,186
2018-01-29 17:00:00,1,7105,7074,31
2018-01-29 17:00:00,2,10228,10098,130
2018-01-29 18:00:00,1,9739,9612,127
2018-01-29 18:00:00,2,9328,9234,94
2018-01-29 19:00:00,1,7480,7398,82
2018-01-29 19:00:00,2,10400,10314,86
2018-01-29 20:00:00,1,6631,6480,151
2018-01-29 20:00:00,2,9992,9936,56
2018-01-29 21:00:00,1,9098,9018,80
2018-01-29 21:00:00,2,9704,9612,92
2018-01-29 22:00:00,1,8385,8316,69
2018-01-29 22:00:00,2,9902,9774,128
2018-01-29 23:00:00,1,9838,9774,64
2018-01-29 23:00:00,2,934,1494,-560
2018-01-30 00:00:00,1,7706,7668,38
2018-01-30 00:00:00,2,7778,7020,758
2018-01-30 01:00:00,1,9939,9720,219
2018-01-30 01:00:00,2,520,756,-236
2018-01-30 02:00:00,1,9795,9774,21
2018-01-30 03:00:00,1,7491,7398,93
2018-01-30 03:00:00,2,4531,4158,373
2018-01-30 04:00:00,1,8184,8046,138
2018-01-30 04:00:00,2,9258,8856,402
2018-01-30 05:00:00,1,9183,9126,57
2018-01-30 05:00:00,2,5758,5508,250
2018-01-30 06:00:00,1,5502,5238,264
2018-01-30 06:00:00,2,7746,7614,132
2018-01-30 07:00:00,2,9804,9504,300
2018-01-30 08:00:00,2,9584,9558,26
2018-01-30 09:00:00,2,8924,8856,68
2018-01-30 10:00:00,2,9984,9936,48
2018-01-30 11:00:00,2,8924,8856,68
2018-01-30 12:00:00,2,8559,8370,189
2018-01-30 13:00:00,2,10936,10908,28
2018-01-30 14:00:00,2,8775,8694,81
2018-01-30 15:00:00,1,6807,6696,111
2018-01-30 15:00:00,2,9912,9828,84
2018-01-30 16:00:00,1,8392,8316,76
2018-01-30 16:00:00,2,10204,10098,106
2018-01-30 17:00:00,1,3859,3726,133
2018-01-30 17:00:00,2,9744,9666,78
2018-01-30 18:00:00,1,8691,8478,213
