DateTime_Out,Error_Count,Sum_Duration,Line
2018-02-12 23:00:00,13,228,4
2018-02-13 00:00:00,10,192,3
2018-02-13 00:00:00,27,274,4
2018-02-13 01:00:00,14,3320,3
2018-02-13 01:00:00,12,100,4
2018-02-13 02:00:00,20,494,3
2018-02-13 02:00:00,38,552,4
2018-02-13 03:00:00,16,188,3
2018-02-13 03:00:00,22,178,4
2018-02-13 04:00:00,18,162,3
2018-02-13 04:00:00,13,256,4
2018-02-13 05:00:00,22,378,3
2018-02-13 05:00:00,20,176,4
2018-02-13 06:00:00,19,130,3
2018-02-13 06:00:00,24,242,4
2018-02-13 07:00:00,20,246,3
2018-02-13 07:00:00,31,300,4
2018-02-13 08:00:00,20,208,3
2018-02-13 08:00:00,53,1478,4
2018-02-13 09:00:00,34,580,3
2018-02-13 09:00:00,51,1218,4
2018-02-13 10:00:00,23,284,3
2018-02-13 10:00:00,25,290,4
2018-02-13 11:00:00,21,236,3
2018-02-13 11:00:00,21,168,4
2018-02-13 12:00:00,19,138,3
2018-02-13 12:00:00,39,492,4
2018-02-13 13:00:00,10,96,3
2018-02-13 13:00:00,22,236,4
2018-02-13 14:00:00,11,1496,3
2018-02-13 14:00:00,17,1690,4
2018-02-13 15:00:00,15,406,3
2018-02-13 15:00:00,30,546,4
2018-02-13 16:00:00,8,92,3
2018-02-13 16:00:00,23,222,4
2018-02-13 17:00:00,14,146,3
2018-02-13 17:00:00,38,370,4
2018-02-13 18:00:00,15,138,3
2018-02-13 18:00:00,30,1220,4
2018-02-13 19:00:00,15,156,3
2018-02-13 19:00:00,28,152,4
2018-02-13 20:00:00,15,178,3
2018-02-13 20:00:00,34,246,4
2018-02-13 21:00:00,9,96,3
2018-02-13 21:00:00,28,294,4
2018-02-13 22:00:00,9,86,3
2018-02-13 22:00:00,36,376,4
2018-02-13 23:00:00,10,102,3
2018-02-13 23:00:00,54,738,4
2018-02-14 00:00:00,15,138,3
2018-02-14 00:00:00,22,308,4
2018-02-14 01:00:00,7,152,3
2018-02-14 01:00:00,27,218,4
2018-02-14 02:00:00,15,268,3
2018-02-14 02:00:00,25,238,4
2018-02-14 03:00:00,5,120,3
2018-02-14 03:00:00,33,320,4
2018-02-14 04:00:00,24,436,3
2018-02-14 04:00:00,23,460,4
2018-02-14 05:00:00,17,548,3
2018-02-14 05:00:00,28,324,4
2018-02-14 06:00:00,12,500,3
2018-02-14 06:00:00,41,1226,4
2018-02-14 07:00:00,34,904,3
2018-02-14 07:00:00,21,262,4
2018-02-14 08:00:00,22,314,3
2018-02-14 08:00:00,17,318,4
2018-02-14 09:00:00,24,608,3
2018-02-14 09:00:00,22,458,4
2018-02-14 10:00:00,17,164,3
2018-02-14 10:00:00,14,170,4
2018-02-14 11:00:00,12,2550,3
2018-02-14 11:00:00,38,5166,4
2018-02-14 12:00:00,18,4410,3
2018-02-14 12:00:00,1,1320,4
2018-02-14 13:00:00,38,2746,3
2018-02-14 13:00:00,14,2270,4
2018-02-14 14:00:00,45,3552,3
2018-02-14 14:00:00,23,388,4
2018-02-14 15:00:00,7,3206,3
2018-02-14 15:00:00,20,226,4
2018-02-14 16:00:00,19,5322,3
2018-02-14 16:00:00,15,300,4
2018-02-14 17:00:00,2,2016,3
2018-02-14 17:00:00,24,532,4
2018-02-14 18:00:00,15,3784,3
2018-02-14 18:00:00,15,284,4
2018-02-14 19:00:00,5,20122,3
2018-02-14 19:00:00,34,624,4
2018-02-14 20:00:00,25,250,4
2018-02-14 21:00:00,32,492,4
2018-02-14 22:00:00,35,546,4
2018-02-14 23:00:00,50,1006,4
2018-02-15 00:00:00,10,1534,3
2018-02-15 00:00:00,19,238,4
2018-02-15 01:00:00,8,57548,3
2018-02-15 01:00:00,37,394,4
2018-02-15 02:00:00,23,252,4
2018-02-15 03:00:00,22,262,4
2018-02-15 04:00:00,14,282,4
2018-02-15 05:00:00,27,150,4
2018-02-15 06:00:00,31,220,4
2018-02-15 07:00:00,17,162,4
2018-02-15 08:00:00,20,202,4
2018-02-15 09:00:00,34,378,4
2018-02-15 10:00:00,29,440,4
2018-02-15 11:00:00,30,446,4
2018-02-15 12:00:00,22,462,4
2018-02-15 13:00:00,45,808,4
2018-02-15 14:00:00,35,618,4
2018-02-15 15:00:00,56,796,4
2018-02-15 16:00:00,56,656,4
2018-02-15 17:00:00,28,314,3
2018-02-15 17:00:00,40,634,4
2018-02-15 18:00:00,24,238,3
2018-02-15 18:00:00,54,614,4
2018-02-15 19:00:00,23,414,3
2018-02-15 19:00:00,56,950,4
2018-02-15 20:00:00,27,392,3
2018-02-15 20:00:00,7,6914,4
2018-02-15 21:00:00,51,532,3
2018-02-15 21:00:00,3,1294,4
2018-02-15 22:00:00,30,294,3
2018-02-15 22:00:00,1,6440,4
2018-02-15 23:00:00,19,422,3
2018-02-16 00:00:00,25,288,3
2018-02-16 00:00:00,2,3176,4
2018-02-16 01:00:00,19,246,3
2018-02-16 01:00:00,1,90066,4
2018-02-16 02:00:00,15,338,3
2018-02-16 03:00:00,18,214,3
2018-02-16 04:00:00,24,398,3
2018-02-16 05:00:00,30,490,3
2018-02-16 06:00:00,19,430,3
2018-02-16 07:00:00,12,2814,3
2018-02-16 08:00:00,23,412,3
2018-02-16 09:00:00,19,316,3
2018-02-16 10:00:00,18,208,3
2018-02-16 11:00:00,25,774,3
2018-02-16 12:00:00,13,122,3
2018-02-16 13:00:00,21,204,3
2018-02-16 14:00:00,35,642,3
2018-02-16 15:00:00,12,114,3
2018-02-16 16:00:00,19,196,3
2018-02-16 17:00:00,21,270,3
2018-02-16 18:00:00,29,546,3
2018-02-16 19:00:00,29,304,3
2018-02-16 20:00:00,31,362,3
2018-02-16 21:00:00,14,234,3
2018-02-16 22:00:00,28,476,3
2018-02-16 23:00:00,43,1376,3
2018-02-17 00:00:00,16,212,3
2018-02-17 01:00:00,10,250,3
2018-02-17 02:00:00,9,96,3
2018-02-17 02:00:00,1,4650,4
2018-02-17 03:00:00,21,202,3
2018-02-17 03:00:00,4,4858,4
2018-02-17 04:00:00,25,268,3
2018-02-17 04:00:00,3,2332,4
2018-02-17 05:00:00,19,212,3
2018-02-17 05:00:00,58,472,4
2018-02-17 06:00:00,10,176,3
2018-02-17 06:00:00,30,386,4
2018-02-17 07:00:00,24,370,3
2018-02-17 07:00:00,24,622,4
2018-02-17 08:00:00,35,512,3
2018-02-17 08:00:00,21,258,4
2018-02-17 09:00:00,46,2134,3
2018-02-17 09:00:00,7,74,4
2018-02-17 10:00:00,19,1134,3
2018-02-17 10:00:00,20,190,4
2018-02-17 11:00:00,23,448,3
2018-02-17 11:00:00,36,626,4
2018-02-17 12:00:00,13,168,3
2018-02-17 12:00:00,15,198,4
2018-02-17 13:00:00,14,304,3
2018-02-17 13:00:00,26,202,4
2018-02-17 14:00:00,13,354,3
2018-02-17 14:00:00,37,252,4
2018-02-17 15:00:00,16,234,3
2018-02-17 15:00:00,28,244,4
2018-02-17 16:00:00,24,260,3
2018-02-17 16:00:00,24,564,4
2018-02-17 17:00:00,15,378,3
2018-02-17 17:00:00,15,152,4
2018-02-17 18:00:00,15,148,3
2018-02-17 18:00:00,12,118,4
2018-02-17 19:00:00,15,274,3
2018-02-17 19:00:00,12,280,4
2018-02-17 20:00:00,19,176,3
2018-02-17 20:00:00,5,76,4
2018-02-17 21:00:00,13,274,3
2018-02-17 21:00:00,12,112,4
2018-02-17 22:00:00,20,160,3
2018-02-17 22:00:00,11,164,4
2018-02-17 23:00:00,24,392,3
2018-02-17 23:00:00,30,440,4
2018-02-18 00:00:00,21,190,3
2018-02-18 00:00:00,20,246,4
2018-02-18 01:00:00,25,388,3
2018-02-18 01:00:00,29,254,4
2018-02-18 02:00:00,27,564,3
2018-02-18 02:00:00,12,186,4
2018-02-18 03:00:00,48,1090,3
2018-02-18 03:00:00,19,386,4
2018-02-18 04:00:00,23,200,3
2018-02-18 04:00:00,28,352,4
2018-02-18 05:00:00,15,198,3
2018-02-18 05:00:00,17,238,4
2018-02-18 06:00:00,22,308,3
2018-02-18 06:00:00,29,310,4
2018-02-18 07:00:00,28,3542,3
2018-02-18 07:00:00,32,430,4
2018-02-18 08:00:00,1,7086,3
2018-02-18 08:00:00,22,1966,4
2018-02-18 09:00:00,33,426,4
2018-02-18 10:00:00,1,140394,3
2018-02-18 10:00:00,23,2674,4
2018-02-18 11:00:00,1,94638,4
2018-02-19 13:00:00,6,2030,4
2018-02-19 14:00:00,27,636,4
2018-02-19 15:00:00,7,2802,4
2018-02-19 16:00:00,19,286,4
2018-02-19 17:00:00,14,122,4
2018-02-19 18:00:00,18,370,4
2018-02-19 19:00:00,16,168,4
2018-02-19 20:00:00,22,242,4
2018-02-19 21:00:00,18,228,4
2018-02-19 22:00:00,36,430,4
2018-02-19 23:00:00,16,350,4
2018-02-20 00:00:00,30,778,4
2018-02-20 01:00:00,1,4486,3
2018-02-20 01:00:00,19,806,4
2018-02-20 02:00:00,1,1912,3
2018-02-20 02:00:00,20,198,4
2018-02-20 03:00:00,6,5178,3
2018-02-20 03:00:00,22,402,4
2018-02-20 04:00:00,12,578,3
2018-02-20 04:00:00,21,340,4
2018-02-20 05:00:00,96,2934,3
2018-02-20 05:00:00,35,508,4
2018-02-20 06:00:00,75,1352,3
2018-02-20 06:00:00,23,602,4
2018-02-20 07:00:00,40,2682,3
2018-02-20 07:00:00,34,778,4
2018-02-20 08:00:00,35,3114,3
2018-02-20 08:00:00,18,206,4
2018-02-20 09:00:00,66,1584,3
2018-02-20 09:00:00,13,114,4
2018-02-20 10:00:00,40,1252,3
2018-02-20 10:00:00,18,80,4
2018-02-20 11:00:00,34,3144,3
2018-02-20 11:00:00,19,478,4
2018-02-20 12:00:00,1,3784,3
2018-02-20 12:00:00,17,108,4
2018-02-20 13:00:00,24,702,3
2018-02-20 13:00:00,24,318,4
2018-02-20 14:00:00,62,1218,3
2018-02-20 14:00:00,15,240,4
2018-02-20 15:00:00,60,2380,3
2018-02-20 15:00:00,25,464,4
2018-02-20 16:00:00,61,476,3
2018-02-20 16:00:00,38,706,4
2018-02-20 17:00:00,42,582,3
2018-02-20 17:00:00,19,202,4
2018-02-20 18:00:00,46,258,3
2018-02-20 18:00:00,25,282,4
2018-02-20 19:00:00,29,326,3
2018-02-20 19:00:00,11,92,4
2018-02-20 20:00:00,35,330,3
2018-02-20 20:00:00,37,384,4
2018-02-20 21:00:00,32,412,3
2018-02-20 21:00:00,14,3554,4
2018-02-20 22:00:00,40,504,3
2018-02-20 22:00:00,18,412,4
2018-02-20 23:00:00,39,660,3
2018-02-20 23:00:00,20,290,4
2018-02-21 00:00:00,66,1664,3
2018-02-21 00:00:00,22,360,4
2018-02-21 01:00:00,65,1404,3
2018-02-21 01:00:00,26,626,4
2018-02-21 02:00:00,31,332,3
2018-02-21 02:00:00,30,522,4
2018-02-21 03:00:00,7,3790,3
2018-02-21 03:00:00,14,192,4
2018-02-21 04:00:00,45,478,3
2018-02-21 04:00:00,25,258,4
2018-02-21 05:00:00,31,370,3
2018-02-21 05:00:00,26,880,4
2018-02-21 06:00:00,31,284,3
2018-02-21 06:00:00,11,124,4
2018-02-21 07:00:00,16,11966,3
2018-02-21 07:00:00,20,4510,4
2018-02-21 08:00:00,19,716,4
2018-02-21 09:00:00,11,82,4
2018-02-21 10:00:00,1,2216,3
2018-02-21 10:00:00,17,2328,4
2018-02-21 11:00:00,53,1258,3
2018-02-21 11:00:00,22,228,4
2018-02-21 12:00:00,21,196,3
2018-02-21 12:00:00,9,138,4
2018-02-21 13:00:00,20,280,3
2018-02-21 13:00:00,15,62,4
2018-02-21 14:00:00,10,5210,3
2018-02-21 14:00:00,12,404,4
2018-02-21 15:00:00,8,176,3
2018-02-21 15:00:00,19,118,4
2018-02-21 16:00:00,34,3808,3
2018-02-21 16:00:00,13,136,4
2018-02-21 17:00:00,32,878,3
2018-02-21 17:00:00,22,244,4
2018-02-21 18:00:00,15,102,3
2018-02-21 18:00:00,33,530,4
2018-02-21 19:00:00,17,242,3
2018-02-21 19:00:00,10,122,4
2018-02-21 20:00:00,23,288,3
2018-02-21 20:00:00,18,154,4
2018-02-21 21:00:00,15,2984,3
2018-02-21 21:00:00,20,216,4
2018-02-21 22:00:00,21,458,3
2018-02-21 22:00:00,18,112,4
2018-02-21 23:00:00,24,220,3
2018-02-21 23:00:00,27,3932,4
2018-02-22 00:00:00,28,284,3
2018-02-22 00:00:00,9,66,4
2018-02-22 01:00:00,18,262,3
2018-02-22 01:00:00,20,242,4
2018-02-22 02:00:00,53,580,3
2018-02-22 02:00:00,13,136,4
2018-02-22 03:00:00,24,330,3
2018-02-22 03:00:00,23,192,4
2018-02-22 04:00:00,33,348,3
2018-02-22 04:00:00,11,282,4
2018-02-22 05:00:00,25,284,3
2018-02-22 05:00:00,19,230,4
2018-02-22 06:00:00,25,440,3
2018-02-22 06:00:00,53,1614,4
2018-02-22 07:00:00,18,232,3
2018-02-22 07:00:00,14,152,4
2018-02-22 08:00:00,22,166,3
2018-02-22 08:00:00,11,252,4
2018-02-22 09:00:00,17,214,3
2018-02-22 09:00:00,11,204,4
2018-02-22 10:00:00,20,110,3
2018-02-22 10:00:00,16,142,4
2018-02-22 11:00:00,20,302,3
2018-02-22 11:00:00,11,196,4
2018-02-22 12:00:00,15,116,3
2018-02-22 12:00:00,7,64,4
2018-02-22 13:00:00,15,264,3
2018-02-22 13:00:00,12,176,4
2018-02-22 14:00:00,19,232,3
2018-02-22 14:00:00,12,272,4
2018-02-22 15:00:00,28,912,3
2018-02-22 15:00:00,26,618,4
2018-02-22 16:00:00,23,464,3
2018-02-22 16:00:00,17,324,4
2018-02-22 17:00:00,21,260,3
2018-02-22 17:00:00,13,208,4
2018-02-22 18:00:00,21,230,3
2018-02-22 18:00:00,19,176,4
2018-02-22 19:00:00,45,940,3
2018-02-22 19:00:00,17,110,4
2018-02-22 20:00:00,25,584,3
2018-02-22 20:00:00,12,164,4
2018-02-22 21:00:00,66,1012,3
2018-02-22 21:00:00,18,174,4
2018-02-22 22:00:00,17,212,3
2018-02-22 22:00:00,9,116,4
2018-02-22 23:00:00,23,308,3
2018-02-22 23:00:00,23,152,4
2018-02-23 00:00:00,18,262,3
2018-02-23 00:00:00,22,122,4
2018-02-23 01:00:00,32,310,3
2018-02-23 01:00:00,35,246,4
2018-02-23 02:00:00,28,660,3
2018-02-23 02:00:00,20,92,4
2018-02-23 03:00:00,27,456,3
2018-02-23 03:00:00,18,112,4
2018-02-23 04:00:00,18,302,3
2018-02-23 04:00:00,33,144,4
2018-02-23 05:00:00,47,734,3
2018-02-23 05:00:00,26,202,4
2018-02-23 06:00:00,18,240,3
2018-02-23 06:00:00,28,204,4
2018-02-23 07:00:00,14,252,3
2018-02-23 07:00:00,37,264,4
2018-02-23 08:00:00,34,414,3
2018-02-23 08:00:00,20,294,4
2018-02-23 09:00:00,26,214,3
2018-02-23 09:00:00,28,254,4
2018-02-23 10:00:00,15,192,3
2018-02-23 10:00:00,20,152,4
2018-02-23 11:00:00,27,374,3
2018-02-23 11:00:00,37,204,4
2018-02-23 12:00:00,28,342,3
2018-02-23 12:00:00,22,158,4
2018-02-23 13:00:00,14,2728,3
2018-02-23 13:00:00,18,84,4
2018-02-23 14:00:00,7,1972,3
2018-02-23 14:00:00,23,214,4
2018-02-23 15:00:00,20,306,3
2018-02-23 15:00:00,35,266,4
2018-02-23 16:00:00,29,620,3
2018-02-23 16:00:00,36,246,4
2018-02-23 17:00:00,51,376,3
2018-02-23 17:00:00,34,438,4
2018-02-23 18:00:00,31,472,3
2018-02-23 18:00:00,23,186,4
2018-02-23 19:00:00,31,402,3
2018-02-23 19:00:00,33,168,4
2018-02-23 20:00:00,35,410,3
2018-02-23 20:00:00,34,364,4
2018-02-23 21:00:00,43,544,3
2018-02-23 21:00:00,36,834,4
2018-02-23 22:00:00,22,222,3
2018-02-23 22:00:00,29,250,4
2018-02-23 23:00:00,25,276,3
2018-02-23 23:00:00,8,3256,4
2018-02-24 00:00:00,24,316,3
2018-02-24 00:00:00,33,412,4
2018-02-24 01:00:00,24,348,3
2018-02-24 01:00:00,17,212,4
2018-02-24 02:00:00,25,458,3
2018-02-24 02:00:00,21,244,4
2018-02-24 03:00:00,21,284,3
2018-02-24 03:00:00,11,82,4
2018-02-24 04:00:00,19,342,3
2018-02-24 04:00:00,30,272,4
2018-02-24 05:00:00,40,1322,3
2018-02-24 05:00:00,37,482,4
2018-02-24 06:00:00,17,238,3
2018-02-24 06:00:00,13,118,4
2018-02-24 07:00:00,34,304,3
2018-02-24 07:00:00,15,146,4
2018-02-24 08:00:00,23,312,3
2018-02-24 08:00:00,15,2488,4
2018-02-24 09:00:00,13,144,3
2018-02-24 09:00:00,12,100,4
2018-02-24 10:00:00,18,344,3
2018-02-24 10:00:00,16,120,4
2018-02-24 11:00:00,23,340,3
2018-02-24 11:00:00,23,186,4
2018-02-24 12:00:00,22,274,3
2018-02-24 12:00:00,22,234,4
2018-02-24 13:00:00,32,560,3
2018-02-24 13:00:00,15,150,4
2018-02-24 14:00:00,13,98,3
2018-02-24 14:00:00,14,224,4
2018-02-24 15:00:00,29,366,3
2018-02-24 15:00:00,6,66,4
2018-02-24 16:00:00,32,488,3
2018-02-24 16:00:00,18,210,4
2018-02-24 17:00:00,37,364,3
2018-02-24 17:00:00,19,188,4
2018-02-24 18:00:00,18,326,3
2018-02-24 18:00:00,16,182,4
2018-02-24 19:00:00,15,342,3
2018-02-24 19:00:00,10,72,4
2018-02-24 20:00:00,40,1940,3
2018-02-24 20:00:00,16,190,4
2018-02-24 21:00:00,43,1118,3
2018-02-24 21:00:00,13,226,4
2018-02-24 22:00:00,20,370,3
2018-02-24 22:00:00,16,262,4
2018-02-24 23:00:00,28,544,3
2018-02-24 23:00:00,17,252,4
2018-02-25 00:00:00,26,278,3
2018-02-25 00:00:00,11,196,4
2018-02-25 01:00:00,29,410,3
2018-02-25 01:00:00,16,230,4
2018-02-25 02:00:00,35,334,3
2018-02-25 02:00:00,12,172,4
2018-02-25 03:00:00,30,434,3
2018-02-25 03:00:00,14,108,4
2018-02-25 04:00:00,36,664,3
2018-02-25 04:00:00,20,62,4
2018-02-25 05:00:00,19,270,3
2018-02-25 05:00:00,17,2220,4
2018-02-25 06:00:00,27,388,3
2018-02-25 06:00:00,32,298,4
2018-02-25 07:00:00,33,306,3
2018-02-25 07:00:00,24,266,4
2018-02-25 08:00:00,34,1418,3
2018-02-25 08:00:00,24,702,4
2018-02-25 09:00:00,11,208,3
2018-02-25 09:00:00,13,292,4
2018-02-25 10:00:00,15,250,3
2018-02-25 10:00:00,13,98,4
2018-02-25 11:00:00,25,448,3
2018-02-25 11:00:00,10,134,4
2018-02-25 12:00:00,18,146,3
2018-02-25 12:00:00,13,62,4
2018-02-25 13:00:00,23,2790,3
2018-02-25 13:00:00,18,2678,4
2018-02-25 14:00:00,10,190,3
2018-02-25 14:00:00,13,254,4
2018-02-25 15:00:00,13,3082,3
2018-02-25 15:00:00,11,202,4
2018-02-25 16:00:00,25,278,3
2018-02-25 16:00:00,22,120,4
2018-02-25 17:00:00,21,382,3
2018-02-25 17:00:00,16,178,4
2018-02-25 18:00:00,32,372,3
2018-02-25 18:00:00,14,204,4
2018-02-25 19:00:00,23,194,3
2018-02-25 19:00:00,44,488,4
2018-02-25 20:00:00,19,226,3
2018-02-25 20:00:00,14,56,4
2018-02-25 21:00:00,21,578,3
2018-02-25 21:00:00,15,420,4
2018-02-25 22:00:00,17,286,3
2018-02-25 22:00:00,27,338,4
2018-02-25 23:00:00,15,166,3
2018-02-25 23:00:00,20,148,4
2018-02-26 00:00:00,14,186,3
2018-02-26 00:00:00,26,308,4
2018-02-26 01:00:00,14,156,3
2018-02-26 01:00:00,27,2106,4
2018-02-26 02:00:00,15,316,3
2018-02-26 02:00:00,13,344,4
2018-02-26 03:00:00,33,316,3
2018-02-26 03:00:00,11,138,4
2018-02-26 04:00:00,26,290,3
2018-02-26 04:00:00,7,4440,4
2018-02-26 05:00:00,21,322,3
2018-02-26 05:00:00,23,1102,4
2018-02-26 06:00:00,26,384,3
2018-02-26 06:00:00,17,236,4
2018-02-26 07:00:00,29,412,3
2018-02-26 07:00:00,42,650,4
2018-02-26 08:00:00,19,498,3
2018-02-26 08:00:00,55,1112,4
2018-02-26 09:00:00,20,304,3
2018-02-26 09:00:00,32,986,4
2018-02-26 10:00:00,33,454,3
2018-02-26 10:00:00,27,1080,4
2018-02-26 11:00:00,25,306,3
2018-02-26 11:00:00,34,2824,4
2018-02-26 12:00:00,38,672,3
2018-02-26 12:00:00,17,888,4
2018-02-26 13:00:00,18,334,3
2018-02-26 13:00:00,36,946,4
2018-02-26 14:00:00,27,334,3
2018-02-26 14:00:00,20,216,4
2018-02-26 15:00:00,17,232,3
2018-02-26 15:00:00,31,642,4
2018-02-26 16:00:00,21,350,3
2018-02-26 16:00:00,13,2380,4
2018-02-26 17:00:00,45,576,3
2018-02-26 17:00:00,3,3222,4
2018-02-26 18:00:00,30,526,3
2018-02-26 18:00:00,58,1846,4
2018-02-26 19:00:00,26,374,3
2018-02-26 19:00:00,63,1514,4
2018-02-26 20:00:00,22,430,3
2018-02-26 20:00:00,30,318,4
2018-02-26 21:00:00,21,398,3
2018-02-26 21:00:00,35,222,4
2018-02-26 22:00:00,17,260,3
2018-02-26 22:00:00,31,258,4
2018-02-26 23:00:00,29,694,3
2018-02-26 23:00:00,38,1062,4
2018-02-27 00:00:00,27,604,3
2018-02-27 00:00:00,59,1922,4
2018-02-27 01:00:00,14,178,3
2018-02-27 01:00:00,53,3062,4
2018-02-27 02:00:00,21,192,3
2018-02-27 02:00:00,37,1730,4
2018-02-27 03:00:00,23,468,3
2018-02-27 03:00:00,7,212,4
2018-02-27 04:00:00,33,530,3
2018-02-27 04:00:00,18,266,4
2018-02-27 05:00:00,16,232,3
2018-02-27 05:00:00,31,476,4
2018-02-27 06:00:00,17,686,3
2018-02-27 06:00:00,30,496,4
2018-02-27 07:00:00,33,374,3
2018-02-27 07:00:00,25,312,4
2018-02-27 08:00:00,21,340,3
2018-02-27 08:00:00,25,366,4
2018-02-27 09:00:00,27,298,3
2018-02-27 09:00:00,46,604,4
2018-02-27 10:00:00,37,484,3
2018-02-27 10:00:00,68,1708,4
2018-02-27 11:00:00,4,4430,3
2018-02-27 11:00:00,1,7690,4
2018-02-27 12:00:00,20,1940,3
2018-02-27 13:00:00,14,140,3
2018-02-27 13:00:00,41,812,4
2018-02-27 14:00:00,22,358,3
2018-02-27 14:00:00,44,1000,4
2018-02-27 15:00:00,16,310,3
2018-02-27 15:00:00,32,210,4
2018-02-27 16:00:00,29,576,3
2018-02-27 16:00:00,44,1208,4
2018-02-27 17:00:00,23,3214,3
2018-02-27 17:00:00,41,816,4
2018-02-27 18:00:00,10,2574,3
2018-02-27 18:00:00,32,544,4
2018-02-27 19:00:00,43,1300,3
2018-02-27 19:00:00,25,512,4
2018-02-27 20:00:00,7,4540,3
2018-02-27 20:00:00,53,770,4
2018-02-27 21:00:00,25,1170,3
2018-02-27 21:00:00,42,1852,4
2018-02-27 22:00:00,28,786,3
2018-02-27 22:00:00,35,712,4
2018-02-27 23:00:00,19,388,3
2018-02-27 23:00:00,29,398,4
2018-02-28 00:00:00,44,2302,3
2018-02-28 00:00:00,26,498,4
2018-02-28 01:00:00,34,1558,3
2018-02-28 01:00:00,49,1058,4
2018-02-28 02:00:00,22,402,3
2018-02-28 02:00:00,10,6046,4
2018-02-28 03:00:00,31,534,3
2018-02-28 03:00:00,1,14600,4
2018-02-28 04:00:00,15,314,3
2018-02-28 05:00:00,22,1034,3
2018-02-28 06:00:00,33,514,3
2018-02-28 07:00:00,27,258,3
2018-02-28 07:00:00,1,4388,4
2018-02-28 08:00:00,23,266,3
2018-02-28 09:00:00,17,266,3
2018-02-28 09:00:00,19,3158,4
2018-02-28 10:00:00,29,442,3
2018-02-28 10:00:00,67,1230,4
2018-02-28 11:00:00,28,228,3
2018-02-28 11:00:00,49,934,4
2018-02-28 12:00:00,31,190,3
2018-02-28 12:00:00,34,308,4
2018-02-28 13:00:00,36,310,3
2018-02-28 13:00:00,24,262,4
2018-02-28 14:00:00,14,142,3
2018-02-28 14:00:00,45,418,4
2018-02-28 15:00:00,18,372,3
2018-02-28 15:00:00,51,2498,4
2018-02-28 16:00:00,14,170,3
2018-02-28 16:00:00,38,342,4
2018-02-28 17:00:00,24,524,3
2018-02-28 17:00:00,28,192,4
2018-02-28 18:00:00,11,154,3
2018-02-28 18:00:00,19,258,4
2018-02-28 19:00:00,9,140,3
2018-02-28 19:00:00,24,2240,4
2018-02-28 20:00:00,14,324,3
2018-02-28 20:00:00,10,2148,4
2018-02-28 21:00:00,9,150,3
2018-02-28 21:00:00,12,146,4
2018-02-28 22:00:00,10,150,3
2018-02-28 22:00:00,20,244,4
2018-02-28 23:00:00,11,204,3
2018-02-28 23:00:00,20,222,4
2018-03-01 00:00:00,16,1228,3
2018-03-01 00:00:00,14,1170,4
2018-03-01 01:00:00,18,224,3
2018-03-01 01:00:00,13,314,4
2018-03-01 02:00:00,15,198,3
2018-03-01 02:00:00,5,7144,4
2018-03-01 03:00:00,19,314,3
2018-03-01 04:00:00,11,178,3
2018-03-01 04:00:00,1,9476,4
2018-03-01 05:00:00,11,142,3
2018-03-01 06:00:00,29,386,3
2018-03-01 06:00:00,1,1592,4
2018-03-01 07:00:00,69,978,3
2018-03-01 07:00:00,33,690,4
2018-03-01 08:00:00,32,582,3
2018-03-01 08:00:00,23,342,4
2018-03-01 09:00:00,12,244,3
2018-03-01 09:00:00,21,308,4
2018-03-01 10:00:00,20,680,3
2018-03-01 10:00:00,25,264,4
2018-03-01 11:00:00,28,394,3
2018-03-01 11:00:00,13,134,4
2018-03-01 12:00:00,25,1120,3
2018-03-01 12:00:00,19,624,4
2018-03-01 13:00:00,1,4028,3
2018-03-01 13:00:00,36,1614,4
2018-03-01 14:00:00,3,3064,3
2018-03-01 14:00:00,22,518,4
2018-03-01 15:00:00,46,1396,3
2018-03-01 15:00:00,44,656,4
2018-03-01 16:00:00,12,144,3
2018-03-01 16:00:00,31,644,4
2018-03-01 17:00:00,15,346,3
2018-03-01 17:00:00,11,124,4
2018-03-01 18:00:00,16,196,3
2018-03-01 18:00:00,19,194,4
2018-03-01 19:00:00,34,300,3
2018-03-01 19:00:00,17,510,4
2018-03-01 20:00:00,32,1556,3
2018-03-01 20:00:00,18,174,4
2018-03-01 21:00:00,28,306,3
2018-03-01 21:00:00,17,172,4
2018-03-01 22:00:00,18,262,3
2018-03-01 22:00:00,12,566,4
2018-03-01 23:00:00,40,462,3
2018-03-01 23:00:00,18,254,4
2018-03-02 00:00:00,21,254,3
2018-03-02 00:00:00,11,214,4
2018-03-02 01:00:00,39,352,3
2018-03-02 01:00:00,23,334,4
2018-03-02 02:00:00,27,224,3
2018-03-02 02:00:00,22,344,4
2018-03-02 03:00:00,17,188,3
2018-03-02 03:00:00,19,326,4
2018-03-02 04:00:00,20,308,3
2018-03-02 04:00:00,13,380,4
2018-03-02 05:00:00,18,330,3
2018-03-02 05:00:00,26,248,4
2018-03-02 06:00:00,24,350,3
2018-03-02 06:00:00,29,388,4
2018-03-02 07:00:00,37,466,3
2018-03-02 07:00:00,29,510,4
2018-03-02 08:00:00,20,352,3
2018-03-02 08:00:00,11,242,4
2018-03-02 09:00:00,18,288,3
2018-03-02 09:00:00,31,336,4
2018-03-02 10:00:00,18,214,3
2018-03-02 10:00:00,26,276,4
2018-03-02 11:00:00,22,276,3
2018-03-02 11:00:00,35,384,4
2018-03-02 12:00:00,18,1888,3
2018-03-02 12:00:00,21,182,4
2018-03-02 13:00:00,13,2762,3
2018-03-02 13:00:00,37,332,4
